scope,check,passed,rows,detail,selection_id,strategy,symbol,signal_session,contract_id,quote_role,quote_date,rejection_reason,bid,ask,midpoint,relative_spread
selected_contract,entry_exit_quote_set,False,0,call_entry:missing_quote;put_entry:missing_quote;call_exit:missing_quote;put_exit:missing_quote,S1|CIFR|2024-11-21,S1,CIFR,2024-11-21,,selection_summary,,call_entry:missing_quote;put_entry:missing_quote;call_exit:missing_quote;put_exit:missing_quote,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|IREN|2024-11-21,S1,IREN,2024-11-21,IREN241129C00010000,call_entry,2024-11-21,,0.7,0.8,0.75,0.133333333333333
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|IREN|2024-11-21,S1,IREN,2024-11-21,IREN241129P00010000,put_entry,2024-11-21,,1,1.1,1.05,0.0952380952380953
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|IREN|2024-11-21,S1,IREN,2024-11-21,IREN241129C00010000,call_exit,2024-11-22,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|IREN|2024-11-21,S1,IREN,2024-11-21,IREN241129P00010000,put_exit,2024-11-22,missing_quote,,,,
selected_contract,entry_exit_quote_set,False,2,call_exit:missing_quote;put_exit:missing_quote,S1|IREN|2024-11-21,S1,IREN,2024-11-21,,selection_summary,,call_exit:missing_quote;put_exit:missing_quote,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|RIVN|2024-11-21,S1,RIVN,2024-11-21,RIVN241129C00010000,call_entry,2024-11-21,,0.36,0.37,0.37,0.0270270270270271
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|RIVN|2024-11-21,S1,RIVN,2024-11-21,RIVN241129P00010000,put_entry,2024-11-21,,0.32,0.33,0.33,0.0303030303030303
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|RIVN|2024-11-21,S1,RIVN,2024-11-21,RIVN241129C00010000,call_exit,2024-11-22,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|RIVN|2024-11-21,S1,RIVN,2024-11-21,RIVN241129P00010000,put_exit,2024-11-22,missing_quote,,,,
selected_contract,entry_exit_quote_set,False,2,call_exit:missing_quote;put_exit:missing_quote,S1|RIVN|2024-11-21,S1,RIVN,2024-11-21,,selection_summary,,call_exit:missing_quote;put_exit:missing_quote,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|AAL|2024-11-22,S1,AAL,2024-11-22,AAL241129C00014000,call_entry,2024-11-22,,0.46,0.49,0.42,0.0714285714285714
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|AAL|2024-11-22,S1,AAL,2024-11-22,AAL241129P00014000,put_entry,2024-11-22,,0.07,0.09,0.19,0.105263157894737
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|AAL|2024-11-22,S1,AAL,2024-11-22,AAL241129C00014000,call_exit,2024-11-25,,0.9,0.96,0.93,0.064516129032258
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|AAL|2024-11-22,S1,AAL,2024-11-22,AAL241129P00014000,put_exit,2024-11-25,,0.01,0.02,0.02,0.5
selected_contract,entry_exit_quote_set,True,4,all four frozen EOD quotes and contract checks passed,S1|AAL|2024-11-22,S1,AAL,2024-11-22,,selection_summary,,,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|ASTS|2024-11-22,S1,ASTS,2024-11-22,ASTS241129C00024000,call_entry,2024-11-22,,0.9,1.05,1.25,0.12
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|ASTS|2024-11-22,S1,ASTS,2024-11-22,ASTS241129P00024000,put_entry,2024-11-22,,0.8,0.9,1.1,0.0909090909090909
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|ASTS|2024-11-22,S1,ASTS,2024-11-22,ASTS241129C00024000,call_exit,2024-11-25,,0.8,0.85,0.83,0.0602409638554216
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|ASTS|2024-11-22,S1,ASTS,2024-11-22,ASTS241129P00024000,put_exit,2024-11-25,,0.55,0.65,0.6,0.166666666666667
selected_contract,entry_exit_quote_set,True,4,all four frozen EOD quotes and contract checks passed,S1|ASTS|2024-11-22,S1,ASTS,2024-11-22,,selection_summary,,,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|IREN|2024-11-22,S1,IREN,2024-11-22,IREN241129C00009500,call_entry,2024-11-22,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|IREN|2024-11-22,S1,IREN,2024-11-22,IREN241129P00009500,put_entry,2024-11-22,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|IREN|2024-11-22,S1,IREN,2024-11-22,IREN241129C00009500,call_exit,2024-11-25,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|IREN|2024-11-22,S1,IREN,2024-11-22,IREN241129P00009500,put_exit,2024-11-25,missing_quote,,,,
selected_contract,entry_exit_quote_set,False,0,call_entry:missing_quote;put_entry:missing_quote;call_exit:missing_quote;put_exit:missing_quote,S1|IREN|2024-11-22,S1,IREN,2024-11-22,,selection_summary,,call_entry:missing_quote;put_entry:missing_quote;call_exit:missing_quote;put_exit:missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|MRNA|2024-11-22,S1,MRNA,2024-11-22,MRNA241129C00038500,call_entry,2024-11-22,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|MRNA|2024-11-22,S1,MRNA,2024-11-22,MRNA241129P00038500,put_entry,2024-11-22,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|MRNA|2024-11-22,S1,MRNA,2024-11-22,MRNA241129C00038500,call_exit,2024-11-25,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|MRNA|2024-11-22,S1,MRNA,2024-11-22,MRNA241129P00038500,put_exit,2024-11-25,missing_quote,,,,
selected_contract,entry_exit_quote_set,False,0,call_entry:missing_quote;put_entry:missing_quote;call_exit:missing_quote;put_exit:missing_quote,S1|MRNA|2024-11-22,S1,MRNA,2024-11-22,,selection_summary,,call_entry:missing_quote;put_entry:missing_quote;call_exit:missing_quote;put_exit:missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|RIVN|2024-11-22,S1,RIVN,2024-11-22,RIVN241129C00010000,call_entry,2024-11-22,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|RIVN|2024-11-22,S1,RIVN,2024-11-22,RIVN241129P00010000,put_entry,2024-11-22,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|RIVN|2024-11-22,S1,RIVN,2024-11-22,RIVN241129C00010000,call_exit,2024-11-25,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|RIVN|2024-11-22,S1,RIVN,2024-11-22,RIVN241129P00010000,put_exit,2024-11-25,missing_quote,,,,
selected_contract,entry_exit_quote_set,False,0,call_entry:missing_quote;put_entry:missing_quote;call_exit:missing_quote;put_exit:missing_quote,S1|RIVN|2024-11-22,S1,RIVN,2024-11-22,,selection_summary,,call_entry:missing_quote;put_entry:missing_quote;call_exit:missing_quote;put_exit:missing_quote,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|AAL|2024-11-25,S1,AAL,2024-11-25,AAL241206C00014500,call_entry,2024-11-25,,0.62,0.75,0.69,0.188405797101449
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|AAL|2024-11-25,S1,AAL,2024-11-25,AAL241206P00014500,put_entry,2024-11-25,,0.19,0.21,0.2,0.1
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|AAL|2024-11-25,S1,AAL,2024-11-25,AAL241206C00014500,call_exit,2024-11-26,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|AAL|2024-11-25,S1,AAL,2024-11-25,AAL241206P00014500,put_exit,2024-11-26,missing_quote,,,,
selected_contract,entry_exit_quote_set,False,2,call_exit:missing_quote;put_exit:missing_quote,S1|AAL|2024-11-25,S1,AAL,2024-11-25,,selection_summary,,call_exit:missing_quote;put_exit:missing_quote,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|ASTS|2024-11-25,S1,ASTS,2024-11-25,ASTS241206C00024000,call_entry,2024-11-25,,0.95,1.5,1.23,0.447154471544715
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|ASTS|2024-11-25,S1,ASTS,2024-11-25,ASTS241206P00024000,put_entry,2024-11-25,,1.1,1.2,1.15,0.0869565217391303
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|ASTS|2024-11-25,S1,ASTS,2024-11-25,ASTS241206C00024000,call_exit,2024-11-26,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|ASTS|2024-11-25,S1,ASTS,2024-11-25,ASTS241206P00024000,put_exit,2024-11-26,missing_quote,,,,
selected_contract,entry_exit_quote_set,False,2,call_exit:missing_quote;put_exit:missing_quote,S1|ASTS|2024-11-25,S1,ASTS,2024-11-25,,selection_summary,,call_exit:missing_quote;put_exit:missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|AAL|2024-11-26,S1,AAL,2024-11-26,AAL241206C00015000,call_entry,2024-11-26,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|AAL|2024-11-26,S1,AAL,2024-11-26,AAL241206P00015000,put_entry,2024-11-26,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|AAL|2024-11-26,S1,AAL,2024-11-26,AAL241206C00015000,call_exit,2024-11-27,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|AAL|2024-11-26,S1,AAL,2024-11-26,AAL241206P00015000,put_exit,2024-11-27,missing_quote,,,,
selected_contract,entry_exit_quote_set,False,0,call_entry:missing_quote;put_entry:missing_quote;call_exit:missing_quote;put_exit:missing_quote,S1|AAL|2024-11-26,S1,AAL,2024-11-26,,selection_summary,,call_entry:missing_quote;put_entry:missing_quote;call_exit:missing_quote;put_exit:missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|ASTS|2024-11-26,S1,ASTS,2024-11-26,ASTS241206C00024000,call_entry,2024-11-26,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|ASTS|2024-11-26,S1,ASTS,2024-11-26,ASTS241206P00024000,put_entry,2024-11-26,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|ASTS|2024-11-26,S1,ASTS,2024-11-26,ASTS241206C00024000,call_exit,2024-11-27,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|ASTS|2024-11-26,S1,ASTS,2024-11-26,ASTS241206P00024000,put_exit,2024-11-27,missing_quote,,,,
selected_contract,entry_exit_quote_set,False,0,call_entry:missing_quote;put_entry:missing_quote;call_exit:missing_quote;put_exit:missing_quote,S1|ASTS|2024-11-26,S1,ASTS,2024-11-26,,selection_summary,,call_entry:missing_quote;put_entry:missing_quote;call_exit:missing_quote;put_exit:missing_quote,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|WULF|2024-11-26,S1,WULF,2024-11-26,WULF241206C00007000,call_entry,2024-11-26,,0.3,0.4,0.35,0.285714285714286
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|WULF|2024-11-26,S1,WULF,2024-11-26,WULF241206P00007000,put_entry,2024-11-26,,0.7,0.8,0.75,0.133333333333333
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|WULF|2024-11-26,S1,WULF,2024-11-26,WULF241206C00007000,call_exit,2024-11-27,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|WULF|2024-11-26,S1,WULF,2024-11-26,WULF241206P00007000,put_exit,2024-11-27,missing_quote,,,,
selected_contract,entry_exit_quote_set,False,2,call_exit:missing_quote;put_exit:missing_quote,S1|WULF|2024-11-26,S1,WULF,2024-11-26,,selection_summary,,call_exit:missing_quote;put_exit:missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|APLD|2024-11-27,S1,APLD,2024-11-27,APLD241206C00009500,call_entry,2024-11-27,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|APLD|2024-11-27,S1,APLD,2024-11-27,APLD241206P00009500,put_entry,2024-11-27,missing_quote,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|APLD|2024-11-27,S1,APLD,2024-11-27,APLD241206C00009500,call_exit,2024-11-29,,0.9,1,0.95,0.105263157894737
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|APLD|2024-11-27,S1,APLD,2024-11-27,APLD241206P00009500,put_exit,2024-11-29,,0.3,0.35,0.32,0.15625
selected_contract,entry_exit_quote_set,False,2,call_entry:missing_quote;put_entry:missing_quote,S1|APLD|2024-11-27,S1,APLD,2024-11-27,,selection_summary,,call_entry:missing_quote;put_entry:missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|RIOT|2024-11-27,S1,RIOT,2024-11-27,RIOT241206C00011000,call_entry,2024-11-27,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|RIOT|2024-11-27,S1,RIOT,2024-11-27,RIOT241206P00011000,put_entry,2024-11-27,missing_quote,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|RIOT|2024-11-27,S1,RIOT,2024-11-27,RIOT241206C00011000,call_exit,2024-11-29,,1.6,1.87,1.74,0.155172413793103
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|RIOT|2024-11-27,S1,RIOT,2024-11-27,RIOT241206P00011000,put_exit,2024-11-29,,0.12,0.13,0.13,0.076923076923077
selected_contract,entry_exit_quote_set,False,2,call_entry:missing_quote;put_entry:missing_quote,S1|RIOT|2024-11-27,S1,RIOT,2024-11-27,,selection_summary,,call_entry:missing_quote;put_entry:missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|RIVN|2024-11-27,S1,RIVN,2024-11-27,RIVN241206C00011500,call_entry,2024-11-27,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|RIVN|2024-11-27,S1,RIVN,2024-11-27,RIVN241206P00011500,put_entry,2024-11-27,missing_quote,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|RIVN|2024-11-27,S1,RIVN,2024-11-27,RIVN241206C00011500,call_exit,2024-11-29,,0.74,0.98,0.86,0.27906976744186
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|RIVN|2024-11-27,S1,RIVN,2024-11-27,RIVN241206P00011500,put_exit,2024-11-29,,0.18,0.19,0.19,0.0526315789473685
selected_contract,entry_exit_quote_set,False,2,call_entry:missing_quote;put_entry:missing_quote,S1|RIVN|2024-11-27,S1,RIVN,2024-11-27,,selection_summary,,call_entry:missing_quote;put_entry:missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|WULF|2024-11-27,S1,WULF,2024-11-27,WULF241206C00006500,call_entry,2024-11-27,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|WULF|2024-11-27,S1,WULF,2024-11-27,WULF241206P00006500,put_entry,2024-11-27,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|WULF|2024-11-27,S1,WULF,2024-11-27,WULF241206C00006500,call_exit,2024-11-29,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|WULF|2024-11-27,S1,WULF,2024-11-27,WULF241206P00006500,put_exit,2024-11-29,missing_quote,,,,
selected_contract,entry_exit_quote_set,False,0,call_entry:missing_quote;put_entry:missing_quote;call_exit:missing_quote;put_exit:missing_quote,S1|WULF|2024-11-27,S1,WULF,2024-11-27,,selection_summary,,call_entry:missing_quote;put_entry:missing_quote;call_exit:missing_quote;put_exit:missing_quote,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|AAL|2024-12-02,S1,AAL,2024-12-02,AAL241213C00014500,call_entry,2024-12-02,,0.4,0.5,0.45,0.222222222222222
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|AAL|2024-12-02,S1,AAL,2024-12-02,AAL241213P00014500,put_entry,2024-12-02,,0.33,0.35,0.34,0.0588235294117646
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|AAL|2024-12-02,S1,AAL,2024-12-02,AAL241213C00014500,call_exit,2024-12-03,,0.36,0.39,0.38,0.0789473684210527
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|AAL|2024-12-02,S1,AAL,2024-12-02,AAL241213P00014500,put_exit,2024-12-03,,0.36,0.4,0.38,0.105263157894737
selected_contract,entry_exit_quote_set,True,4,all four frozen EOD quotes and contract checks passed,S1|AAL|2024-12-02,S1,AAL,2024-12-02,,selection_summary,,,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|AAL|2024-12-03,S1,AAL,2024-12-03,AAL241213C00014500,call_entry,2024-12-03,,0.36,0.39,0.38,0.0789473684210527
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|AAL|2024-12-03,S1,AAL,2024-12-03,AAL241213P00014500,put_entry,2024-12-03,,0.36,0.4,0.38,0.105263157894737
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|AAL|2024-12-03,S1,AAL,2024-12-03,AAL241213C00014500,call_exit,2024-12-04,,0.55,0.61,0.58,0.103448275862069
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|AAL|2024-12-03,S1,AAL,2024-12-03,AAL241213P00014500,put_exit,2024-12-04,,0.19,0.21,0.2,0.1
selected_contract,entry_exit_quote_set,True,4,all four frozen EOD quotes and contract checks passed,S1|AAL|2024-12-03,S1,AAL,2024-12-03,,selection_summary,,,,,,
selected_contract,entry_exit_leg_quote,False,1,relative_spread_above_0_75,S1|CIFR|2024-12-03,S1,CIFR,2024-12-03,CIFR241213C00006500,call_entry,2024-12-03,relative_spread_above_0_75,0.05,0.6,0.33,1.66666666666667
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|CIFR|2024-12-03,S1,CIFR,2024-12-03,CIFR241213P00006500,put_entry,2024-12-03,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|CIFR|2024-12-03,S1,CIFR,2024-12-03,CIFR241213C00006500,call_exit,2024-12-04,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|CIFR|2024-12-03,S1,CIFR,2024-12-03,CIFR241213P00006500,put_exit,2024-12-04,missing_quote,,,,
selected_contract,entry_exit_quote_set,False,1,call_entry:relative_spread_above_0_75;put_entry:missing_quote;call_exit:missing_quote;put_exit:missing_quote,S1|CIFR|2024-12-03,S1,CIFR,2024-12-03,,selection_summary,,call_entry:relative_spread_above_0_75;put_entry:missing_quote;call_exit:missing_quote;put_exit:missing_quote,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|MRNA|2024-12-03,S1,MRNA,2024-12-03,MRNA241213C00044000,call_entry,2024-12-03,,1.13,1.31,1.22,0.147540983606558
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|MRNA|2024-12-03,S1,MRNA,2024-12-03,MRNA241213P00044000,put_entry,2024-12-03,,2.45,2.77,2.61,0.122605363984674
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|MRNA|2024-12-03,S1,MRNA,2024-12-03,MRNA241213C00044000,call_exit,2024-12-04,,0.45,0.78,0.62,0.532258064516129
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|MRNA|2024-12-03,S1,MRNA,2024-12-03,MRNA241213P00044000,put_exit,2024-12-04,,3,3.15,3.08,0.0487012987012987
selected_contract,entry_exit_quote_set,True,4,all four frozen EOD quotes and contract checks passed,S1|MRNA|2024-12-03,S1,MRNA,2024-12-03,,selection_summary,,,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|WULF|2024-12-03,S1,WULF,2024-12-03,WULF241213C00007500,call_entry,2024-12-03,,0.45,0.55,0.5,0.2
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|WULF|2024-12-03,S1,WULF,2024-12-03,WULF241213P00007500,put_entry,2024-12-03,,0.65,0.75,0.7,0.142857142857143
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|WULF|2024-12-03,S1,WULF,2024-12-03,WULF241213C00007500,call_exit,2024-12-04,,0.9,1,0.95,0.105263157894737
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|WULF|2024-12-03,S1,WULF,2024-12-03,WULF241213P00007500,put_exit,2024-12-04,,0.25,0.3,0.28,0.178571428571429
selected_contract,entry_exit_quote_set,True,4,all four frozen EOD quotes and contract checks passed,S1|WULF|2024-12-03,S1,WULF,2024-12-03,,selection_summary,,,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|AAL|2024-12-04,S1,AAL,2024-12-04,AAL241213C00014500,call_entry,2024-12-04,,0.55,0.61,0.58,0.103448275862069
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|AAL|2024-12-04,S1,AAL,2024-12-04,AAL241213P00014500,put_entry,2024-12-04,,0.19,0.21,0.2,0.1
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|AAL|2024-12-04,S1,AAL,2024-12-04,AAL241213C00014500,call_exit,2024-12-05,,2.89,2.98,2.94,0.0306122448979591
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|AAL|2024-12-04,S1,AAL,2024-12-04,AAL241213P00014500,put_exit,2024-12-05,,0.02,0.04,0.03,0.666666666666667
selected_contract,entry_exit_quote_set,True,4,all four frozen EOD quotes and contract checks passed,S1|AAL|2024-12-04,S1,AAL,2024-12-04,,selection_summary,,,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|CIFR|2024-12-04,S1,CIFR,2024-12-04,CIFR241213C00006000,call_entry,2024-12-04,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|CIFR|2024-12-04,S1,CIFR,2024-12-04,CIFR241213P00006000,put_entry,2024-12-04,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|CIFR|2024-12-04,S1,CIFR,2024-12-04,CIFR241213C00006000,call_exit,2024-12-05,missing_quote,,,,
