period,session,symbol,eligible_advance_rows,eligible_stocks_in_session,total_weight,expected_total_weight,absolute_weight_difference,record_type,minimum_stock_session_weight,maximum_stock_session_weight
assessment,2025-01-29,IREN,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
assessment,2025-01-29,MARA,11,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-01-29,MP,9,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-01-29,MSTR,10,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-01-29,NVTS,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
assessment,2025-01-29,QBTS,9,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-01-29,RGTI,6,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-01-29,RIOT,13,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-01-29,RIVN,10,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-01-29,SMCI,11,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-01-29,SOFI,12,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-01-29,WULF,6,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-01-30,AAL,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-01-30,AAOI,15,20,0.05,0.05,0,stock_session,,
assessment,2025-01-30,APLD,8,20,0.05,0.05,0,stock_session,,
assessment,2025-01-30,ASTS,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-01-30,CIFR,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-01-30,HIMS,12,20,0.05,0.05,0,stock_session,,
assessment,2025-01-30,IONQ,13,20,0.05,0.05,0,stock_session,,
assessment,2025-01-30,IREN,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-01-30,MARA,10,20,0.05,0.05,0,stock_session,,
assessment,2025-01-30,MP,13,20,0.05,0.05,0,stock_session,,
assessment,2025-01-30,MRNA,4,20,0.05,0.05,0,stock_session,,
assessment,2025-01-30,MSTR,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-01-30,NVTS,12,20,0.05,0.05,0,stock_session,,
assessment,2025-01-30,QBTS,15,20,0.05,0.05,0,stock_session,,
assessment,2025-01-30,RGTI,3,20,0.05,0.05,0,stock_session,,
assessment,2025-01-30,RIOT,4,20,0.05,0.05,0,stock_session,,
assessment,2025-01-30,RIVN,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-01-30,SMCI,10,20,0.05,0.05,0,stock_session,,
assessment,2025-01-30,SOFI,9,20,0.05,0.05,0,stock_session,,
assessment,2025-01-30,WULF,2,20,0.05,0.05,0,stock_session,,
assessment,2025-01-31,AAL,1,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-01-31,AAOI,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
assessment,2025-01-31,ASTS,11,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-01-31,CIFR,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
assessment,2025-01-31,HIMS,10,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-01-31,IONQ,11,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-01-31,IREN,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
assessment,2025-01-31,MARA,13,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-01-31,MP,14,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-01-31,MRNA,14,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-01-31,MSTR,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
assessment,2025-01-31,NVTS,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
assessment,2025-01-31,QBTS,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
assessment,2025-01-31,RGTI,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
assessment,2025-01-31,RIOT,14,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-01-31,RIVN,10,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-01-31,SMCI,13,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-01-31,SOFI,14,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-01-31,WULF,3,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-03,AAL,9,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-03,AAOI,14,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-03,APLD,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
assessment,2025-02-03,ASTS,13,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-03,CIFR,13,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-03,HIMS,7,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-03,IONQ,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
assessment,2025-02-03,IREN,14,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-03,MARA,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
assessment,2025-02-03,MP,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
assessment,2025-02-03,MRNA,6,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-03,MSTR,9,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-03,NVTS,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
assessment,2025-02-03,RGTI,13,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-03,RIOT,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
assessment,2025-02-03,RIVN,13,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-03,SMCI,5,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-03,SOFI,14,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-03,WULF,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
assessment,2025-02-04,AAL,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-02-04,AAOI,15,20,0.05,0.05,0,stock_session,,
assessment,2025-02-04,APLD,10,20,0.05,0.05,0,stock_session,,
assessment,2025-02-04,ASTS,9,20,0.05,0.05,0,stock_session,,
assessment,2025-02-04,CIFR,12,20,0.05,0.05,0,stock_session,,
assessment,2025-02-04,HIMS,6,20,0.05,0.05,0,stock_session,,
assessment,2025-02-04,IONQ,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-02-04,IREN,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-02-04,MARA,13,20,0.05,0.05,0,stock_session,,
assessment,2025-02-04,MP,15,20,0.05,0.05,0,stock_session,,
assessment,2025-02-04,MRNA,15,20,0.05,0.05,0,stock_session,,
assessment,2025-02-04,MSTR,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-02-04,NVTS,15,20,0.05,0.05,0,stock_session,,
assessment,2025-02-04,QBTS,15,20,0.05,0.05,0,stock_session,,
assessment,2025-02-04,RGTI,15,20,0.05,0.05,0,stock_session,,
assessment,2025-02-04,RIOT,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-02-04,RIVN,10,20,0.05,0.05,0,stock_session,,
assessment,2025-02-04,SMCI,13,20,0.05,0.05,0,stock_session,,
assessment,2025-02-04,SOFI,10,20,0.05,0.05,0,stock_session,,
assessment,2025-02-04,WULF,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-02-05,AAL,14,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-05,AAOI,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
assessment,2025-02-05,APLD,5,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-05,ASTS,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
assessment,2025-02-05,CIFR,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
assessment,2025-02-05,HIMS,3,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-05,IONQ,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
assessment,2025-02-05,IREN,13,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-05,MARA,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
assessment,2025-02-05,MP,6,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-05,MSTR,10,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-05,NVTS,10,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-05,QBTS,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
assessment,2025-02-05,RGTI,14,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-05,RIOT,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
assessment,2025-02-05,RIVN,2,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-05,SMCI,13,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-05,SOFI,4,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-05,WULF,14,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-06,AAL,10,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-06,AAOI,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
assessment,2025-02-06,APLD,13,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-06,ASTS,5,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-06,CIFR,5,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-06,HIMS,13,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-06,IONQ,12,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-06,IREN,11,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-06,MARA,14,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-06,MP,10,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-06,MRNA,13,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-06,MSTR,9,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-06,NVTS,14,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-06,QBTS,1,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-06,RIOT,14,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-06,RIVN,14,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-06,SMCI,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
assessment,2025-02-06,SOFI,9,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-06,WULF,4,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-07,AAL,10,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-07,AAOI,13,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-07,APLD,13,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-07,ASTS,10,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-07,CIFR,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
assessment,2025-02-07,HIMS,6,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-07,IONQ,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
assessment,2025-02-07,IREN,13,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-07,MARA,13,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-07,MP,9,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-07,MRNA,7,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-07,MSTR,5,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-07,NVTS,14,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-07,QBTS,4,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-07,RIOT,13,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-07,RIVN,12,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-07,SMCI,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
assessment,2025-02-07,SOFI,12,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-07,WULF,5,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-10,AAL,7,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-02-10,AAOI,13,20,0.05,0.05,0,stock_session,,
assessment,2025-02-10,APLD,12,20,0.05,0.05,0,stock_session,,
assessment,2025-02-10,ASTS,15,20,0.05,0.05,0,stock_session,,
assessment,2025-02-10,CIFR,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-02-10,HIMS,9,20,0.05,0.05,0,stock_session,,
assessment,2025-02-10,IONQ,5,20,0.05,0.05,0,stock_session,,
assessment,2025-02-10,IREN,13,20,0.05,0.05,0,stock_session,,
assessment,2025-02-10,MARA,10,20,0.05,0.05,0,stock_session,,
assessment,2025-02-10,MP,3,20,0.05,0.05,0,stock_session,,
assessment,2025-02-10,MRNA,10,20,0.05,0.05,0,stock_session,,
assessment,2025-02-10,MSTR,8,20,0.05,0.05,0,stock_session,,
assessment,2025-02-10,NVTS,12,20,0.05,0.05,0,stock_session,,
assessment,2025-02-10,QBTS,1,20,0.05,0.05,0,stock_session,,
assessment,2025-02-10,RGTI,6,20,0.05,0.05,0,stock_session,,
assessment,2025-02-10,RIOT,15,20,0.05,0.05,0,stock_session,,
assessment,2025-02-10,RIVN,7,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-02-10,SMCI,12,20,0.05,0.05,0,stock_session,,
assessment,2025-02-10,SOFI,7,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-02-10,WULF,13,20,0.05,0.05,0,stock_session,,
assessment,2025-02-11,AAL,7,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-02-11,AAOI,15,20,0.05,0.05,0,stock_session,,
assessment,2025-02-11,APLD,15,20,0.05,0.05,0,stock_session,,
assessment,2025-02-11,ASTS,10,20,0.05,0.05,0,stock_session,,
assessment,2025-02-11,CIFR,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-02-11,HIMS,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-02-11,IONQ,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-02-11,IREN,15,20,0.05,0.05,0,stock_session,,
assessment,2025-02-11,MARA,10,20,0.05,0.05,0,stock_session,,
assessment,2025-02-11,MP,9,20,0.05,0.05,0,stock_session,,
assessment,2025-02-11,MRNA,3,20,0.05,0.05,0,stock_session,,
assessment,2025-02-11,MSTR,12,20,0.05,0.05,0,stock_session,,
assessment,2025-02-11,NVTS,9,20,0.05,0.05,0,stock_session,,
assessment,2025-02-11,QBTS,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-02-11,RGTI,15,20,0.05,0.05,0,stock_session,,
assessment,2025-02-11,RIOT,13,20,0.05,0.05,0,stock_session,,
assessment,2025-02-11,RIVN,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-02-11,SMCI,15,20,0.05,0.05,0,stock_session,,
assessment,2025-02-11,SOFI,13,20,0.05,0.05,0,stock_session,,
assessment,2025-02-11,WULF,13,20,0.05,0.05,0,stock_session,,
assessment,2025-02-12,AAOI,5,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-12,APLD,10,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-12,ASTS,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
assessment,2025-02-12,CIFR,11,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-12,HIMS,11,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-12,IONQ,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
assessment,2025-02-12,IREN,14,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-12,MARA,10,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-12,MP,9,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-12,MRNA,13,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-12,MSTR,8,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-12,NVTS,9,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-12,QBTS,11,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-12,RGTI,8,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-12,RIOT,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
assessment,2025-02-12,RIVN,10,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-12,SMCI,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
assessment,2025-02-12,SOFI,13,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-12,WULF,14,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-02-13,AAL,9,20,0.05,0.05,0,stock_session,,
assessment,2025-02-13,AAOI,15,20,0.05,0.05,0,stock_session,,
assessment,2025-02-13,APLD,13,20,0.05,0.05,0,stock_session,,
assessment,2025-02-13,ASTS,15,20,0.05,0.05,0,stock_session,,
assessment,2025-02-13,CIFR,15,20,0.05,0.05,0,stock_session,,
assessment,2025-02-13,HIMS,15,20,0.05,0.05,0,stock_session,,
assessment,2025-02-13,IONQ,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-02-13,IREN,13,20,0.05,0.05,0,stock_session,,
assessment,2025-02-13,MARA,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-02-13,MP,15,20,0.05,0.05,0,stock_session,,
assessment,2025-02-13,MRNA,2,20,0.05,0.05,0,stock_session,,
assessment,2025-02-13,MSTR,10,20,0.05,0.05,0,stock_session,,
assessment,2025-02-13,NVTS,12,20,0.05,0.05,0,stock_session,,
assessment,2025-02-13,QBTS,8,20,0.05,0.05,0,stock_session,,
assessment,2025-02-13,RGTI,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-02-13,RIOT,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-02-13,RIVN,15,20,0.05,0.05,0,stock_session,,
assessment,2025-02-13,SMCI,13,20,0.05,0.05,0,stock_session,,
assessment,2025-02-13,SOFI,15,20,0.05,0.05,0,stock_session,,
assessment,2025-02-13,WULF,13,20,0.05,0.05,0,stock_session,,
assessment,2025-02-14,AAL,6,20,0.05,0.05,0,stock_session,,
assessment,2025-02-14,AAOI,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-02-14,APLD,15,20,0.05,0.05,0,stock_session,,
assessment,2025-02-14,ASTS,15,20,0.05,0.05,0,stock_session,,
assessment,2025-02-14,CIFR,15,20,0.05,0.05,0,stock_session,,
assessment,2025-02-14,HIMS,15,20,0.05,0.05,0,stock_session,,
assessment,2025-02-14,IONQ,15,20,0.05,0.05,0,stock_session,,
assessment,2025-02-14,IREN,13,20,0.05,0.05,0,stock_session,,
assessment,2025-02-14,MARA,15,20,0.05,0.05,0,stock_session,,
assessment,2025-02-14,MP,10,20,0.05,0.05,0,stock_session,,
assessment,2025-02-14,MRNA,15,20,0.05,0.05,0,stock_session,,
assessment,2025-02-14,MSTR,7,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-02-14,NVTS,15,20,0.05,0.05,0,stock_session,,
assessment,2025-02-14,QBTS,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-02-14,RGTI,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-02-14,RIOT,13,20,0.05,0.05,0,stock_session,,
assessment,2025-02-14,RIVN,15,20,0.05,0.05,0,stock_session,,
assessment,2025-02-14,SMCI,15,20,0.05,0.05,0,stock_session,,
assessment,2025-02-14,SOFI,10,20,0.05,0.05,0,stock_session,,
assessment,2025-02-14,WULF,13,20,0.05,0.05,0,stock_session,,
assessment,2025-02-18,AAL,6,20,0.05,0.05,0,stock_session,,
assessment,2025-02-18,AAOI,10,20,0.05,0.05,0,stock_session,,
assessment,2025-02-18,APLD,15,20,0.05,0.05,0,stock_session,,
assessment,2025-02-18,ASTS,15,20,0.05,0.05,0,stock_session,,
assessment,2025-02-18,CIFR,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-02-18,HIMS,12,20,0.05,0.05,0,stock_session,,
assessment,2025-02-18,IONQ,7,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-02-18,IREN,9,20,0.05,0.05,0,stock_session,,
assessment,2025-02-18,MARA,9,20,0.05,0.05,0,stock_session,,
assessment,2025-02-18,MP,1,20,0.05,0.05,0,stock_session,,
assessment,2025-02-18,MRNA,15,20,0.05,0.05,0,stock_session,,
assessment,2025-02-18,MSTR,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-02-18,NVTS,15,20,0.05,0.05,0,stock_session,,
assessment,2025-02-18,QBTS,5,20,0.05,0.05,0,stock_session,,
assessment,2025-02-18,RGTI,12,20,0.05,0.05,0,stock_session,,
assessment,2025-02-18,RIOT,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-02-18,RIVN,13,20,0.05,0.05,0,stock_session,,
assessment,2025-02-18,SMCI,15,20,0.05,0.05,0,stock_session,,
assessment,2025-02-18,SOFI,12,20,0.05,0.05,0,stock_session,,
assessment,2025-02-18,WULF,13,20,0.05,0.05,0,stock_session,,
assessment,2025-02-19,AAL,7,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-02-19,AAOI,9,20,0.05,0.05,0,stock_session,,
assessment,2025-02-19,APLD,9,20,0.05,0.05,0,stock_session,,
assessment,2025-02-19,ASTS,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
