record_type,draw,comparison,metric,estimate,lower_90,upper_90,lower_95,upper_95,draws
draw,70,D1_minus_D0,brier,-0.0193091432417,,,,,200
draw,71,D1_minus_D0,brier,-0.0326647187365,,,,,200
draw,72,D1_minus_D0,brier,-0.0324313487009,,,,,200
draw,73,D1_minus_D0,brier,-0.0326342307488,,,,,200
draw,74,D1_minus_D0,brier,-0.0349040330834,,,,,200
draw,75,D1_minus_D0,brier,-0.0344065662072,,,,,200
draw,76,D1_minus_D0,brier,-0.0261121983569,,,,,200
draw,77,D1_minus_D0,brier,-0.0296414859199,,,,,200
draw,78,D1_minus_D0,brier,-0.0214000973811,,,,,200
draw,79,D1_minus_D0,brier,-0.0258495261111,,,,,200
draw,80,D1_minus_D0,brier,-0.0303225381141,,,,,200
draw,81,D1_minus_D0,brier,-0.0233671613097,,,,,200
draw,82,D1_minus_D0,brier,-0.0237260408052,,,,,200
draw,83,D1_minus_D0,brier,-0.0422367027518,,,,,200
draw,84,D1_minus_D0,brier,-0.0173018605971,,,,,200
draw,85,D1_minus_D0,brier,-0.0302364239258,,,,,200
draw,86,D1_minus_D0,brier,-0.0285153200612,,,,,200
draw,87,D1_minus_D0,brier,-0.0235796759769,,,,,200
draw,88,D1_minus_D0,brier,-0.0292028849782,,,,,200
draw,89,D1_minus_D0,brier,-0.0300460760803,,,,,200
draw,90,D1_minus_D0,brier,-0.0235821424874,,,,,200
draw,91,D1_minus_D0,brier,-0.0295077905671,,,,,200
draw,92,D1_minus_D0,brier,-0.0367772541474,,,,,200
draw,93,D1_minus_D0,brier,-0.0341133467054,,,,,200
draw,94,D1_minus_D0,brier,-0.0270382703218,,,,,200
draw,95,D1_minus_D0,brier,-0.0308394128925,,,,,200
draw,96,D1_minus_D0,brier,-0.0364794503274,,,,,200
draw,97,D1_minus_D0,brier,-0.0232235351564,,,,,200
draw,98,D1_minus_D0,brier,-0.0333832586613,,,,,200
draw,99,D1_minus_D0,brier,-0.0247953121676,,,,,200
draw,100,D1_minus_D0,brier,-0.015282494634,,,,,200
draw,101,D1_minus_D0,brier,-0.0190540444002,,,,,200
draw,102,D1_minus_D0,brier,-0.0186062938115,,,,,200
draw,103,D1_minus_D0,brier,-0.00647242896265,,,,,200
draw,104,D1_minus_D0,brier,-0.0141010664925,,,,,200
draw,105,D1_minus_D0,brier,-0.0239205606531,,,,,200
draw,106,D1_minus_D0,brier,-0.0325785750954,,,,,200
draw,107,D1_minus_D0,brier,-0.0296112099699,,,,,200
draw,108,D1_minus_D0,brier,-0.0222057982189,,,,,200
draw,109,D1_minus_D0,brier,-0.0249390650425,,,,,200
draw,110,D1_minus_D0,brier,-0.0336854934894,,,,,200
draw,111,D1_minus_D0,brier,-0.0221264108231,,,,,200
draw,112,D1_minus_D0,brier,-0.0338780004382,,,,,200
draw,113,D1_minus_D0,brier,-0.0167281165466,,,,,200
draw,114,D1_minus_D0,brier,-0.0136783766038,,,,,200
draw,115,D1_minus_D0,brier,-0.0252021691006,,,,,200
draw,116,D1_minus_D0,brier,-0.0325816100425,,,,,200
draw,117,D1_minus_D0,brier,-0.0306766570282,,,,,200
draw,118,D1_minus_D0,brier,-0.0274159577066,,,,,200
draw,119,D1_minus_D0,brier,-0.0291798439749,,,,,200
draw,120,D1_minus_D0,brier,-0.0273936411462,,,,,200
draw,121,D1_minus_D0,brier,-0.0205867960313,,,,,200
draw,122,D1_minus_D0,brier,-0.0407333590604,,,,,200
draw,123,D1_minus_D0,brier,-0.0329639349084,,,,,200
draw,124,D1_minus_D0,brier,-0.0185521398198,,,,,200
draw,125,D1_minus_D0,brier,-0.0341848946637,,,,,200
draw,126,D1_minus_D0,brier,-0.0171380661283,,,,,200
draw,127,D1_minus_D0,brier,-0.0307495960502,,,,,200
draw,128,D1_minus_D0,brier,-0.0163312993366,,,,,200
draw,129,D1_minus_D0,brier,-0.022603137789,,,,,200
draw,130,D1_minus_D0,brier,-0.0231241230513,,,,,200
draw,131,D1_minus_D0,brier,-0.0172851977752,,,,,200
draw,132,D1_minus_D0,brier,-0.0317265800526,,,,,200
draw,133,D1_minus_D0,brier,-0.0256997241072,,,,,200
draw,134,D1_minus_D0,brier,-0.0357452278968,,,,,200
draw,135,D1_minus_D0,brier,-0.024465031268,,,,,200
draw,136,D1_minus_D0,brier,-0.0160487177117,,,,,200
draw,137,D1_minus_D0,brier,-0.0337415808921,,,,,200
draw,138,D1_minus_D0,brier,-0.0278388488592,,,,,200
draw,139,D1_minus_D0,brier,-0.0289841747005,,,,,200
draw,140,D1_minus_D0,brier,-0.0154747160168,,,,,200
draw,141,D1_minus_D0,brier,-0.0277245527684,,,,,200
draw,142,D1_minus_D0,brier,-0.02003559258,,,,,200
draw,143,D1_minus_D0,brier,-0.0137989660293,,,,,200
draw,144,D1_minus_D0,brier,-0.025689050854,,,,,200
draw,145,D1_minus_D0,brier,-0.0212903666691,,,,,200
draw,146,D1_minus_D0,brier,-0.0112337700659,,,,,200
draw,147,D1_minus_D0,brier,-0.025169513093,,,,,200
draw,148,D1_minus_D0,brier,-0.0300683022721,,,,,200
draw,149,D1_minus_D0,brier,-0.0350034588404,,,,,200
draw,150,D1_minus_D0,brier,-0.0109921708591,,,,,200
draw,151,D1_minus_D0,brier,-0.0358244355832,,,,,200
draw,152,D1_minus_D0,brier,-0.0173510491957,,,,,200
draw,153,D1_minus_D0,brier,-0.0130502556175,,,,,200
draw,154,D1_minus_D0,brier,-0.0200206389869,,,,,200
draw,155,D1_minus_D0,brier,-0.0171081008798,,,,,200
draw,156,D1_minus_D0,brier,-0.0264026553783,,,,,200
draw,157,D1_minus_D0,brier,-0.0220327890033,,,,,200
draw,158,D1_minus_D0,brier,-0.0305231669759,,,,,200
draw,159,D1_minus_D0,brier,-0.0216075249948,,,,,200
draw,160,D1_minus_D0,brier,-0.026076134704,,,,,200
draw,161,D1_minus_D0,brier,-0.0180917621824,,,,,200
draw,162,D1_minus_D0,brier,-0.0248403047702,,,,,200
draw,163,D1_minus_D0,brier,-0.0342124279036,,,,,200
draw,164,D1_minus_D0,brier,-0.0297541778759,,,,,200
draw,165,D1_minus_D0,brier,-0.0158025194249,,,,,200
draw,166,D1_minus_D0,brier,-0.0259119851455,,,,,200
draw,167,D1_minus_D0,brier,-0.0204575893392,,,,,200
draw,168,D1_minus_D0,brier,-0.0251194782034,,,,,200
draw,169,D1_minus_D0,brier,-0.0291949550098,,,,,200
draw,170,D1_minus_D0,brier,-0.0217756375878,,,,,200
draw,171,D1_minus_D0,brier,-0.0252783661031,,,,,200
draw,172,D1_minus_D0,brier,-0.0344751211216,,,,,200
draw,173,D1_minus_D0,brier,-0.029203493264,,,,,200
draw,174,D1_minus_D0,brier,-0.0185359486436,,,,,200
draw,175,D1_minus_D0,brier,-0.0232633602639,,,,,200
draw,176,D1_minus_D0,brier,-0.0118527439142,,,,,200
draw,177,D1_minus_D0,brier,-0.0275307453153,,,,,200
draw,178,D1_minus_D0,brier,-0.0228803213924,,,,,200
draw,179,D1_minus_D0,brier,-0.0327714340485,,,,,200
draw,180,D1_minus_D0,brier,-0.0340242192974,,,,,200
draw,181,D1_minus_D0,brier,-0.0273207992206,,,,,200
draw,182,D1_minus_D0,brier,-0.0180532625835,,,,,200
draw,183,D1_minus_D0,brier,-0.0310322378242,,,,,200
draw,184,D1_minus_D0,brier,-0.0295620267167,,,,,200
draw,185,D1_minus_D0,brier,-0.0253257925651,,,,,200
draw,186,D1_minus_D0,brier,-0.0226434544462,,,,,200
draw,187,D1_minus_D0,brier,-0.0296804577911,,,,,200
draw,188,D1_minus_D0,brier,-0.00845986994615,,,,,200
draw,189,D1_minus_D0,brier,-0.0200289149433,,,,,200
draw,190,D1_minus_D0,brier,-0.035153462186,,,,,200
draw,191,D1_minus_D0,brier,-0.0365005316275,,,,,200
draw,192,D1_minus_D0,brier,-0.0208282526615,,,,,200
draw,193,D1_minus_D0,brier,-0.025192934122,,,,,200
draw,194,D1_minus_D0,brier,-0.0145694822641,,,,,200
draw,195,D1_minus_D0,brier,-0.0367012497521,,,,,200
draw,196,D1_minus_D0,brier,-0.0181952477193,,,,,200
draw,197,D1_minus_D0,brier,-0.0358535876588,,,,,200
draw,198,D1_minus_D0,brier,-0.0190874985311,,,,,200
draw,199,D1_minus_D0,brier,-0.0416952689898,,,,,200
draw,0,D1_minus_D0,log_loss,-0.025865418789,,,,,200
draw,1,D1_minus_D0,log_loss,-0.0588539037249,,,,,200
draw,2,D1_minus_D0,log_loss,-0.0552287808833,,,,,200
draw,3,D1_minus_D0,log_loss,-0.0211088016925,,,,,200
draw,4,D1_minus_D0,log_loss,-0.0945967282014,,,,,200
draw,5,D1_minus_D0,log_loss,-0.0786114947537,,,,,200
draw,6,D1_minus_D0,log_loss,-0.0452492040961,,,,,200
draw,7,D1_minus_D0,log_loss,-0.0649457586116,,,,,200
draw,8,D1_minus_D0,log_loss,-0.0953354249059,,,,,200
draw,9,D1_minus_D0,log_loss,-0.0937112815507,,,,,200
draw,10,D1_minus_D0,log_loss,-0.0674822601005,,,,,200
draw,11,D1_minus_D0,log_loss,-0.0294180129285,,,,,200
draw,12,D1_minus_D0,log_loss,-0.0488341138026,,,,,200
draw,13,D1_minus_D0,log_loss,-0.057076762217,,,,,200
draw,14,D1_minus_D0,log_loss,-0.0418175158587,,,,,200
draw,15,D1_minus_D0,log_loss,-0.046202288759,,,,,200
draw,16,D1_minus_D0,log_loss,-0.0553458708485,,,,,200
draw,17,D1_minus_D0,log_loss,-0.0660416268298,,,,,200
draw,18,D1_minus_D0,log_loss,-0.0335025804983,,,,,200
draw,19,D1_minus_D0,log_loss,-0.061443781285,,,,,200
draw,20,D1_minus_D0,log_loss,-0.0710742815764,,,,,200
draw,21,D1_minus_D0,log_loss,-0.034554039147,,,,,200
draw,22,D1_minus_D0,log_loss,-0.0422975180613,,,,,200
draw,23,D1_minus_D0,log_loss,-0.0604037607839,,,,,200
draw,24,D1_minus_D0,log_loss,-0.0695869014895,,,,,200
draw,25,D1_minus_D0,log_loss,-0.041707501764,,,,,200
draw,26,D1_minus_D0,log_loss,-0.0338165366278,,,,,200
draw,27,D1_minus_D0,log_loss,-0.049632841504,,,,,200
draw,28,D1_minus_D0,log_loss,-0.0788882734202,,,,,200
draw,29,D1_minus_D0,log_loss,-0.101274673392,,,,,200
draw,30,D1_minus_D0,log_loss,-0.0912113016987,,,,,200
draw,31,D1_minus_D0,log_loss,-0.0802308460812,,,,,200
draw,32,D1_minus_D0,log_loss,-0.0425848432834,,,,,200
draw,33,D1_minus_D0,log_loss,-0.0617228045258,,,,,200
draw,34,D1_minus_D0,log_loss,-0.0714460203597,,,,,200
draw,35,D1_minus_D0,log_loss,-0.0522450166061,,,,,200
draw,36,D1_minus_D0,log_loss,-0.0622117159604,,,,,200
draw,37,D1_minus_D0,log_loss,-0.0652959772026,,,,,200
draw,38,D1_minus_D0,log_loss,-0.0506133317271,,,,,200
draw,39,D1_minus_D0,log_loss,-0.060752355512,,,,,200
draw,40,D1_minus_D0,log_loss,-0.0576160660771,,,,,200
draw,41,D1_minus_D0,log_loss,-0.0841987954885,,,,,200
draw,42,D1_minus_D0,log_loss,-0.0583392239823,,,,,200
draw,43,D1_minus_D0,log_loss,-0.025102724124,,,,,200
draw,44,D1_minus_D0,log_loss,-0.0704704117291,,,,,200
draw,45,D1_minus_D0,log_loss,-0.072624400372,,,,,200
draw,46,D1_minus_D0,log_loss,-0.0662056444115,,,,,200
draw,47,D1_minus_D0,log_loss,-0.0394128429566,,,,,200
draw,48,D1_minus_D0,log_loss,-0.0847825665998,,,,,200
draw,49,D1_minus_D0,log_loss,-0.047350107915,,,,,200
draw,50,D1_minus_D0,log_loss,-0.0667514606212,,,,,200
draw,51,D1_minus_D0,log_loss,-0.0643406894564,,,,,200
draw,52,D1_minus_D0,log_loss,-0.0569591854486,,,,,200
draw,53,D1_minus_D0,log_loss,-0.0685661074556,,,,,200
draw,54,D1_minus_D0,log_loss,-0.0461061682116,,,,,200
draw,55,D1_minus_D0,log_loss,-0.0309342634019,,,,,200
draw,56,D1_minus_D0,log_loss,-0.0574686095812,,,,,200
draw,57,D1_minus_D0,log_loss,-0.0700881452967,,,,,200
draw,58,D1_minus_D0,log_loss,-0.0891694523618,,,,,200
draw,59,D1_minus_D0,log_loss,-0.114405694183,,,,,200
draw,60,D1_minus_D0,log_loss,-0.0510016413723,,,,,200
draw,61,D1_minus_D0,log_loss,-0.0685926959366,,,,,200
draw,62,D1_minus_D0,log_loss,-0.0789898458637,,,,,200
draw,63,D1_minus_D0,log_loss,-0.0702439040481,,,,,200
draw,64,D1_minus_D0,log_loss,-0.0301030162024,,,,,200
draw,65,D1_minus_D0,log_loss,-0.0355420616649,,,,,200
draw,66,D1_minus_D0,log_loss,-0.0733567762651,,,,,200
draw,67,D1_minus_D0,log_loss,-0.0943197678092,,,,,200
draw,68,D1_minus_D0,log_loss,-0.0341515412967,,,,,200
draw,69,D1_minus_D0,log_loss,-0.0873008906971,,,,,200
draw,70,D1_minus_D0,log_loss,-0.0405816627207,,,,,200
draw,71,D1_minus_D0,log_loss,-0.0715722785613,,,,,200
draw,72,D1_minus_D0,log_loss,-0.0692965216899,,,,,200
draw,73,D1_minus_D0,log_loss,-0.0698592932881,,,,,200
draw,74,D1_minus_D0,log_loss,-0.0771523495315,,,,,200
draw,75,D1_minus_D0,log_loss,-0.0766607545351,,,,,200
draw,76,D1_minus_D0,log_loss,-0.0572191419168,,,,,200
draw,77,D1_minus_D0,log_loss,-0.0637789699033,,,,,200
draw,78,D1_minus_D0,log_loss,-0.0467006506143,,,,,200
draw,79,D1_minus_D0,log_loss,-0.0557099302888,,,,,200
draw,80,D1_minus_D0,log_loss,-0.063242707623,,,,,200
draw,81,D1_minus_D0,log_loss,-0.0489291527077,,,,,200
draw,82,D1_minus_D0,log_loss,-0.0511827919857,,,,,200
draw,83,D1_minus_D0,log_loss,-0.0932928628119,,,,,200
draw,84,D1_minus_D0,log_loss,-0.0392238330347,,,,,200
draw,85,D1_minus_D0,log_loss,-0.0633209658046,,,,,200
draw,86,D1_minus_D0,log_loss,-0.0624345315191,,,,,200
draw,87,D1_minus_D0,log_loss,-0.0483774992563,,,,,200
draw,88,D1_minus_D0,log_loss,-0.0659115782913,,,,,200
draw,89,D1_minus_D0,log_loss,-0.0635840840353,,,,,200
draw,90,D1_minus_D0,log_loss,-0.0507411013543,,,,,200
draw,91,D1_minus_D0,log_loss,-0.0663628502966,,,,,200
draw,92,D1_minus_D0,log_loss,-0.0783330410154,,,,,200
draw,93,D1_minus_D0,log_loss,-0.0762571475224,,,,,200
draw,94,D1_minus_D0,log_loss,-0.0591023194439,,,,,200
draw,95,D1_minus_D0,log_loss,-0.066700856111,,,,,200
draw,96,D1_minus_D0,log_loss,-0.0807904833147,,,,,200
draw,97,D1_minus_D0,log_loss,-0.0506021178226,,,,,200
draw,98,D1_minus_D0,log_loss,-0.0710667908874,,,,,200
draw,99,D1_minus_D0,log_loss,-0.057628377772,,,,,200
draw,100,D1_minus_D0,log_loss,-0.0330100875316,,,,,200
draw,101,D1_minus_D0,log_loss,-0.0405107579208,,,,,200
draw,102,D1_minus_D0,log_loss,-0.0414605695827,,,,,200
draw,103,D1_minus_D0,log_loss,-0.0150652350627,,,,,200
draw,104,D1_minus_D0,log_loss,-0.0340282607815,,,,,200
draw,105,D1_minus_D0,log_loss,-0.0527937754333,,,,,200
draw,106,D1_minus_D0,log_loss,-0.0701940128008,,,,,200
draw,107,D1_minus_D0,log_loss,-0.0631719579409,,,,,200
draw,108,D1_minus_D0,log_loss,-0.0476627049756,,,,,200
draw,109,D1_minus_D0,log_loss,-0.0551388836587,,,,,200
draw,110,D1_minus_D0,log_loss,-0.0738309984812,,,,,200
draw,111,D1_minus_D0,log_loss,-0.0496451313261,,,,,200
draw,112,D1_minus_D0,log_loss,-0.0742184553728,,,,,200
draw,113,D1_minus_D0,log_loss,-0.0364734289856,,,,,200
draw,114,D1_minus_D0,log_loss,-0.0283101423163,,,,,200
draw,115,D1_minus_D0,log_loss,-0.0542645452166,,,,,200
draw,116,D1_minus_D0,log_loss,-0.0693841870285,,,,,200
draw,117,D1_minus_D0,log_loss,-0.0651790456252,,,,,200
draw,118,D1_minus_D0,log_loss,-0.057972665495,,,,,200
draw,119,D1_minus_D0,log_loss,-0.0625686327231,,,,,200
draw,120,D1_minus_D0,log_loss,-0.0610610407217,,,,,200
draw,121,D1_minus_D0,log_loss,-0.0447635430679,,,,,200
draw,122,D1_minus_D0,log_loss,-0.0877786562335,,,,,200
draw,123,D1_minus_D0,log_loss,-0.0723147040558,,,,,200
draw,124,D1_minus_D0,log_loss,-0.0411303512731,,,,,200
draw,125,D1_minus_D0,log_loss,-0.0777691955556,,,,,200
draw,126,D1_minus_D0,log_loss,-0.0364958385292,,,,,200
draw,127,D1_minus_D0,log_loss,-0.0642864759514,,,,,200
draw,128,D1_minus_D0,log_loss,-0.035167313288,,,,,200
draw,129,D1_minus_D0,log_loss,-0.0487487112779,,,,,200
draw,130,D1_minus_D0,log_loss,-0.0510492797369,,,,,200
draw,131,D1_minus_D0,log_loss,-0.0387040229847,,,,,200
draw,132,D1_minus_D0,log_loss,-0.0710744362827,,,,,200
draw,133,D1_minus_D0,log_loss,-0.0562090279577,,,,,200
draw,134,D1_minus_D0,log_loss,-0.0761205944985,,,,,200
draw,135,D1_minus_D0,log_loss,-0.0518983883195,,,,,200
draw,136,D1_minus_D0,log_loss,-0.0386464228304,,,,,200
draw,137,D1_minus_D0,log_loss,-0.0725019828417,,,,,200
draw,138,D1_minus_D0,log_loss,-0.0588631364082,,,,,200
draw,139,D1_minus_D0,log_loss,-0.0640238882697,,,,,200
draw,140,D1_minus_D0,log_loss,-0.0331135142943,,,,,200
draw,141,D1_minus_D0,log_loss,-0.0613701284797,,,,,200
draw,142,D1_minus_D0,log_loss,-0.0430770234031,,,,,200
draw,143,D1_minus_D0,log_loss,-0.0319841352598,,,,,200
draw,144,D1_minus_D0,log_loss,-0.0545804999376,,,,,200
draw,145,D1_minus_D0,log_loss,-0.0470693111178,,,,,200
draw,146,D1_minus_D0,log_loss,-0.0234572293322,,,,,200
draw,147,D1_minus_D0,log_loss,-0.0553475989301,,,,,200
draw,148,D1_minus_D0,log_loss,-0.0664803289211,,,,,200
draw,149,D1_minus_D0,log_loss,-0.0751795911244,,,,,200
draw,150,D1_minus_D0,log_loss,-0.0256201853266,,,,,200
draw,151,D1_minus_D0,log_loss,-0.0777986661342,,,,,200
draw,152,D1_minus_D0,log_loss,-0.0378044055522,,,,,200
draw,153,D1_minus_D0,log_loss,-0.0283769022266,,,,,200
draw,154,D1_minus_D0,log_loss,-0.0448276722197,,,,,200
draw,155,D1_minus_D0,log_loss,-0.0386671975849,,,,,200
draw,156,D1_minus_D0,log_loss,-0.0593905771385,,,,,200
draw,157,D1_minus_D0,log_loss,-0.0468860570452,,,,,200
draw,158,D1_minus_D0,log_loss,-0.06636371828,,,,,200
draw,159,D1_minus_D0,log_loss,-0.047441254537,,,,,200
draw,160,D1_minus_D0,log_loss,-0.0554884367823,,,,,200
draw,161,D1_minus_D0,log_loss,-0.0404988863131,,,,,200
draw,162,D1_minus_D0,log_loss,-0.053407747203,,,,,200
draw,163,D1_minus_D0,log_loss,-0.0743950980698,,,,,200
draw,164,D1_minus_D0,log_loss,-0.0624242568426,,,,,200
draw,165,D1_minus_D0,log_loss,-0.0344163860734,,,,,200
draw,166,D1_minus_D0,log_loss,-0.0580529985172,,,,,200
draw,167,D1_minus_D0,log_loss,-0.0456904604696,,,,,200
draw,168,D1_minus_D0,log_loss,-0.0544888592485,,,,,200
draw,169,D1_minus_D0,log_loss,-0.0637617219602,,,,,200
draw,170,D1_minus_D0,log_loss,-0.0479707800455,,,,,200
draw,171,D1_minus_D0,log_loss,-0.0535277118854,,,,,200
draw,172,D1_minus_D0,log_loss,-0.0751746602195,,,,,200
draw,173,D1_minus_D0,log_loss,-0.0647348242349,,,,,200
draw,174,D1_minus_D0,log_loss,-0.0391499986336,,,,,200
draw,175,D1_minus_D0,log_loss,-0.0503338340568,,,,,200
draw,176,D1_minus_D0,log_loss,-0.0271288317424,,,,,200
draw,177,D1_minus_D0,log_loss,-0.0578347488046,,,,,200
draw,178,D1_minus_D0,log_loss,-0.0484049538481,,,,,200
draw,179,D1_minus_D0,log_loss,-0.0707861833296,,,,,200
draw,180,D1_minus_D0,log_loss,-0.0750562203262,,,,,200
draw,181,D1_minus_D0,log_loss,-0.0613256766004,,,,,200
draw,182,D1_minus_D0,log_loss,-0.0366649883997,,,,,200
draw,183,D1_minus_D0,log_loss,-0.0656064338874,,,,,200
draw,184,D1_minus_D0,log_loss,-0.061626561323,,,,,200
draw,185,D1_minus_D0,log_loss,-0.0564277085303,,,,,200
draw,186,D1_minus_D0,log_loss,-0.0494790923846,,,,,200
draw,187,D1_minus_D0,log_loss,-0.0685407493035,,,,,200
draw,188,D1_minus_D0,log_loss,-0.0188901122713,,,,,200
draw,189,D1_minus_D0,log_loss,-0.0422711371756,,,,,200
draw,190,D1_minus_D0,log_loss,-0.0780147475548,,,,,200
draw,191,D1_minus_D0,log_loss,-0.0776561993702,,,,,200
draw,192,D1_minus_D0,log_loss,-0.0432789589023,,,,,200
draw,193,D1_minus_D0,log_loss,-0.0555438055943,,,,,200
draw,194,D1_minus_D0,log_loss,-0.0330395337542,,,,,200
draw,195,D1_minus_D0,log_loss,-0.0773313427848,,,,,200
draw,196,D1_minus_D0,log_loss,-0.0380010946016,,,,,200
draw,197,D1_minus_D0,log_loss,-0.0781573936422,,,,,200
draw,198,D1_minus_D0,log_loss,-0.0419555742558,,,,,200
draw,199,D1_minus_D0,log_loss,-0.0906832229889,,,,,200
draw,0,D2_minus_D1,brier,-0.0422059433995,,,,,200
draw,1,D2_minus_D1,brier,-0.0343167030498,,,,,200
draw,2,D2_minus_D1,brier,-0.0206488508405,,,,,200
draw,3,D2_minus_D1,brier,-0.0240581059226,,,,,200
draw,4,D2_minus_D1,brier,-0.00336275953105,,,,,200
draw,5,D2_minus_D1,brier,-0.0330352354428,,,,,200
draw,6,D2_minus_D1,brier,-0.0483099247438,,,,,200
draw,7,D2_minus_D1,brier,-0.0218955229466,,,,,200
draw,8,D2_minus_D1,brier,-0.0258195331287,,,,,200
draw,9,D2_minus_D1,brier,-0.0211731915433,,,,,200
draw,10,D2_minus_D1,brier,-0.0155903232612,,,,,200
draw,11,D2_minus_D1,brier,-0.0405622909407,,,,,200
draw,12,D2_minus_D1,brier,-0.0178174745226,,,,,200
draw,13,D2_minus_D1,brier,-0.0250523166407,,,,,200
draw,14,D2_minus_D1,brier,-0.0187969920104,,,,,200
draw,15,D2_minus_D1,brier,-0.0172093720392,,,,,200
draw,16,D2_minus_D1,brier,-0.0170576105331,,,,,200
draw,17,D2_minus_D1,brier,-0.0159620740517,,,,,200
draw,18,D2_minus_D1,brier,-0.0281989859115,,,,,200
draw,19,D2_minus_D1,brier,-0.0162859768918,,,,,200
draw,20,D2_minus_D1,brier,-0.00400007325565,,,,,200
draw,21,D2_minus_D1,brier,-0.0170379987368,,,,,200
draw,22,D2_minus_D1,brier,-0.0231965309831,,,,,200
draw,23,D2_minus_D1,brier,-0.022782500858,,,,,200
draw,24,D2_minus_D1,brier,-0.025761082097,,,,,200
draw,25,D2_minus_D1,brier,-0.0177854550265,,,,,200
draw,26,D2_minus_D1,brier,-0.0282834424562,,,,,200
draw,27,D2_minus_D1,brier,-0.0262175028953,,,,,200
draw,28,D2_minus_D1,brier,-0.017354821783,,,,,200
draw,29,D2_minus_D1,brier,-0.0128880561625,,,,,200
draw,30,D2_minus_D1,brier,-0.0238283677743,,,,,200
draw,31,D2_minus_D1,brier,-0.0238591823104,,,,,200
draw,32,D2_minus_D1,brier,-0.0230317206572,,,,,200
draw,33,D2_minus_D1,brier,-0.035733359668,,,,,200
draw,34,D2_minus_D1,brier,-0.0443093490419,,,,,200
draw,35,D2_minus_D1,brier,-0.0288462313372,,,,,200
draw,36,D2_minus_D1,brier,-0.0297794204353,,,,,200
draw,37,D2_minus_D1,brier,-0.0131459878698,,,,,200
draw,38,D2_minus_D1,brier,-0.0452949839637,,,,,200
draw,39,D2_minus_D1,brier,-0.0413405183287,,,,,200
draw,40,D2_minus_D1,brier,-0.0293022007313,,,,,200
draw,41,D2_minus_D1,brier,-0.015157567027,,,,,200
draw,42,D2_minus_D1,brier,-0.00615479157468,,,,,200
draw,43,D2_minus_D1,brier,-0.0187256395187,,,,,200
draw,44,D2_minus_D1,brier,-0.0180699483094,,,,,200
draw,45,D2_minus_D1,brier,-0.0184608412549,,,,,200
draw,46,D2_minus_D1,brier,-0.025421977165,,,,,200
draw,47,D2_minus_D1,brier,-0.0286287247263,,,,,200
draw,48,D2_minus_D1,brier,-0.0283722649983,,,,,200
draw,49,D2_minus_D1,brier,-0.0361394590951,,,,,200
draw,50,D2_minus_D1,brier,-0.0104737132683,,,,,200
draw,51,D2_minus_D1,brier,-0.00985077265144,,,,,200
draw,52,D2_minus_D1,brier,-0.0152333128568,,,,,200
draw,53,D2_minus_D1,brier,-0.0347737954896,,,,,200
draw,54,D2_minus_D1,brier,-0.0257730568381,,,,,200
draw,55,D2_minus_D1,brier,-0.0305969776842,,,,,200
draw,56,D2_minus_D1,brier,-0.0165372424499,,,,,200
draw,57,D2_minus_D1,brier,-0.0307232904523,,,,,200
draw,58,D2_minus_D1,brier,-0.0253472512797,,,,,200
draw,59,D2_minus_D1,brier,-0.0224301241218,,,,,200
draw,60,D2_minus_D1,brier,-0.0142182697899,,,,,200
draw,61,D2_minus_D1,brier,-0.0215496203688,,,,,200
draw,62,D2_minus_D1,brier,-0.0190819563448,,,,,200
draw,63,D2_minus_D1,brier,-0.0152782975198,,,,,200
draw,64,D2_minus_D1,brier,-0.0300728960237,,,,,200
draw,65,D2_minus_D1,brier,-0.0113730014862,,,,,200
draw,66,D2_minus_D1,brier,-0.0218338461756,,,,,200
draw,67,D2_minus_D1,brier,-0.0248645263235,,,,,200
draw,68,D2_minus_D1,brier,-0.0404059298519,,,,,200
draw,69,D2_minus_D1,brier,-0.0236344457504,,,,,200
draw,70,D2_minus_D1,brier,-0.0356100598021,,,,,200
draw,71,D2_minus_D1,brier,-0.033893444561,,,,,200
draw,72,D2_minus_D1,brier,-0.0279878032097,,,,,200
draw,73,D2_minus_D1,brier,-0.022087475142,,,,,200
draw,74,D2_minus_D1,brier,0.000897280292578,,,,,200
draw,75,D2_minus_D1,brier,-0.0317418294272,,,,,200
draw,76,D2_minus_D1,brier,-0.0363111834311,,,,,200
draw,77,D2_minus_D1,brier,-0.0285772982465,,,,,200
draw,78,D2_minus_D1,brier,-0.0093637301108,,,,,200
draw,79,D2_minus_D1,brier,-0.0208023308171,,,,,200
draw,80,D2_minus_D1,brier,-0.0173520536313,,,,,200
draw,81,D2_minus_D1,brier,-0.033542400421,,,,,200
draw,82,D2_minus_D1,brier,-0.0172126934298,,,,,200
draw,83,D2_minus_D1,brier,-0.0143671539658,,,,,200
draw,84,D2_minus_D1,brier,-0.0256975556096,,,,,200
draw,85,D2_minus_D1,brier,-0.0295105004331,,,,,200
draw,86,D2_minus_D1,brier,-0.0314347250427,,,,,200
draw,87,D2_minus_D1,brier,-0.0162900479173,,,,,200
draw,88,D2_minus_D1,brier,-0.0201860925384,,,,,200
draw,89,D2_minus_D1,brier,-0.0271157102241,,,,,200
draw,90,D2_minus_D1,brier,-0.0329750786384,,,,,200
draw,91,D2_minus_D1,brier,-0.0335211367077,,,,,200
draw,92,D2_minus_D1,brier,-0.0129756137108,,,,,200
draw,93,D2_minus_D1,brier,-0.0224520242721,,,,,200
draw,94,D2_minus_D1,brier,-0.0206324690033,,,,,200
