period,decision_clock,state_motif_2,state_motif_3,state_motif_4,rows
2026,clock_36,1>4,4>1>4,2>4>1>4,2
2026,clock_36,1>4,4>1>4,3>4>1>4,8
2026,clock_36,1>4,4>1>4,5>4>1>4,1
2026,clock_36,1>4,4>1>4,6>4>1>4,2
2026,clock_36,1>5,3>1>5,1>3>1>5,2
2026,clock_36,1>5,6>1>5,5>6>1>5,1
2026,clock_36,1>6,3>1>6,5>3>1>6,1
2026,clock_36,1>7,3>1>7,2>3>1>7,1
2026,clock_36,2>0,0>2>0,1>0>2>0,2
2026,clock_36,2>0,0>2>0,2>0>2>0,3
2026,clock_36,2>0,1>2>0,0>1>2>0,1
2026,clock_36,2>0,1>2>0,2>1>2>0,4
2026,clock_36,2>0,1>2>0,3>1>2>0,7
2026,clock_36,2>0,1>2>0,4>1>2>0,4
2026,clock_36,2>0,3>2>0,2>3>2>0,3
2026,clock_36,2>0,4>2>0,0>4>2>0,1
2026,clock_36,2>0,4>2>0,2>4>2>0,2
2026,clock_36,2>0,4>2>0,6>4>2>0,1
2026,clock_36,2>0,6>2>0,5>6>2>0,1
2026,clock_36,2>1,0>2>1,3>0>2>1,3
2026,clock_36,2>1,1>2>1,0>1>2>1,3
2026,clock_36,2>1,1>2>1,2>1>2>1,23
2026,clock_36,2>1,1>2>1,3>1>2>1,10
2026,clock_36,2>1,1>2>1,4>1>2>1,9
2026,clock_36,2>1,3>2>1,0>3>2>1,1
2026,clock_36,2>1,3>2>1,1>3>2>1,2
2026,clock_36,2>1,3>2>1,2>3>2>1,3
2026,clock_36,2>1,3>2>1,4>3>2>1,2
2026,clock_36,2>1,4>2>1,0>4>2>1,1
2026,clock_36,2>1,4>2>1,1>4>2>1,4
2026,clock_36,2>1,4>2>1,2>4>2>1,6
2026,clock_36,2>1,4>2>1,3>4>2>1,9
2026,clock_36,2>1,4>2>1,5>4>2>1,1
2026,clock_36,2>1,4>2>1,6>4>2>1,1
2026,clock_36,2>1,4>2>1,,1
2026,clock_36,2>1,5>2>1,1>5>2>1,1
2026,clock_36,2>1,5>2>1,2>5>2>1,2
2026,clock_36,2>1,5>2>1,6>5>2>1,2
2026,clock_36,2>1,5>2>1,7>5>2>1,1
2026,clock_36,2>1,6>2>1,4>6>2>1,1
2026,clock_36,2>1,6>2>1,5>6>2>1,1
2026,clock_36,2>1,7>2>1,0>7>2>1,1
2026,clock_36,2>1,7>2>1,3>7>2>1,1
2026,clock_36,2>3,0>2>3,2>0>2>3,1
2026,clock_36,2>3,1>2>3,2>1>2>3,17
2026,clock_36,2>3,1>2>3,3>1>2>3,14
2026,clock_36,2>3,1>2>3,4>1>2>3,16
2026,clock_36,2>3,1>2>3,6>1>2>3,1
2026,clock_36,2>3,3>2>3,1>3>2>3,4
2026,clock_36,2>3,3>2>3,2>3>2>3,12
2026,clock_36,2>3,3>2>3,4>3>2>3,7
2026,clock_36,2>3,3>2>3,5>3>2>3,1
2026,clock_36,2>3,3>2>3,6>3>2>3,5
2026,clock_36,2>3,4>2>3,0>4>2>3,1
2026,clock_36,2>3,4>2>3,1>4>2>3,10
2026,clock_36,2>3,4>2>3,2>4>2>3,26
2026,clock_36,2>3,4>2>3,3>4>2>3,26
2026,clock_36,2>3,4>2>3,5>4>2>3,2
2026,clock_36,2>3,4>2>3,6>4>2>3,19
2026,clock_36,2>3,4>2>3,,1
2026,clock_36,2>3,5>2>3,1>5>2>3,1
2026,clock_36,2>3,5>2>3,2>5>2>3,4
2026,clock_36,2>3,5>2>3,4>5>2>3,5
2026,clock_36,2>3,5>2>3,6>5>2>3,2
2026,clock_36,2>3,5>2>3,7>5>2>3,1
2026,clock_36,2>3,6>2>3,3>6>2>3,2
2026,clock_36,2>3,6>2>3,4>6>2>3,2
2026,clock_36,2>3,6>2>3,5>6>2>3,3
2026,clock_36,2>3,6>2>3,7>6>2>3,1
2026,clock_36,2>3,7>2>3,1>7>2>3,1
2026,clock_36,2>3,7>2>3,2>7>2>3,1
2026,clock_36,2>4,1>2>4,0>1>2>4,1
2026,clock_36,2>4,1>2>4,2>1>2>4,6
2026,clock_36,2>4,1>2>4,3>1>2>4,5
2026,clock_36,2>4,1>2>4,4>1>2>4,12
2026,clock_36,2>4,3>2>4,1>3>2>4,3
2026,clock_36,2>4,3>2>4,2>3>2>4,2
2026,clock_36,2>4,3>2>4,4>3>2>4,2
2026,clock_36,2>4,3>2>4,6>3>2>4,4
2026,clock_36,2>4,4>2>4,1>4>2>4,9
2026,clock_36,2>4,4>2>4,2>4>2>4,13
2026,clock_36,2>4,4>2>4,3>4>2>4,7
2026,clock_36,2>4,4>2>4,5>4>2>4,4
2026,clock_36,2>4,4>2>4,6>4>2>4,14
2026,clock_36,2>4,4>2>4,,1
2026,clock_36,2>4,5>2>4,4>5>2>4,1
2026,clock_36,2>4,5>2>4,6>5>2>4,2
2026,clock_36,2>4,6>2>4,4>6>2>4,1
2026,clock_36,2>5,1>2>5,0>1>2>5,1
2026,clock_36,2>5,1>2>5,5>1>2>5,1
2026,clock_36,2>5,3>2>5,2>3>2>5,1
2026,clock_36,2>5,3>2>5,6>3>2>5,1
2026,clock_36,2>5,4>2>5,2>4>2>5,1
2026,clock_36,2>5,4>2>5,3>4>2>5,1
2026,clock_36,2>5,5>2>5,2>5>2>5,7
2026,clock_36,2>5,5>2>5,4>5>2>5,2
2026,clock_36,2>5,5>2>5,6>5>2>5,17
2026,clock_36,2>5,5>2>5,7>5>2>5,1
2026,clock_36,2>5,5>2>5,,4
2026,clock_36,2>5,6>2>5,2>6>2>5,1
2026,clock_36,2>5,6>2>5,5>6>2>5,8
2026,clock_36,2>5,6>2>5,7>6>2>5,1
2026,clock_36,2>5,7>2>5,2>7>2>5,2
2026,clock_36,2>6,3>2>6,6>3>2>6,1
2026,clock_36,2>6,4>2>6,2>4>2>6,1
2026,clock_36,2>6,4>2>6,5>4>2>6,1
2026,clock_36,2>6,4>2>6,6>4>2>6,1
2026,clock_36,2>6,5>2>6,2>5>2>6,2
2026,clock_36,2>6,5>2>6,4>5>2>6,3
2026,clock_36,2>6,5>2>6,6>5>2>6,7
2026,clock_36,2>6,5>2>6,7>5>2>6,1
2026,clock_36,2>6,6>2>6,4>6>2>6,2
2026,clock_36,2>6,6>2>6,5>6>2>6,6
2026,clock_36,2>6,7>2>6,5>7>2>6,1
2026,clock_36,2>7,4>2>7,2>4>2>7,1
2026,clock_36,2>7,5>2>7,2>5>2>7,2
2026,clock_36,2>7,5>2>7,7>5>2>7,2
2026,clock_36,3>0,0>3>0,1>0>3>0,2
2026,clock_36,3>0,0>3>0,2>0>3>0,4
2026,clock_36,3>0,0>3>0,3>0>3>0,3
2026,clock_36,3>0,0>3>0,4>0>3>0,2
2026,clock_36,3>0,1>3>0,0>1>3>0,1
2026,clock_36,3>0,1>3>0,2>1>3>0,3
2026,clock_36,3>0,1>3>0,3>1>3>0,9
2026,clock_36,3>0,1>3>0,4>1>3>0,1
2026,clock_36,3>0,2>3>0,1>2>3>0,6
2026,clock_36,3>0,2>3>0,3>2>3>0,1
2026,clock_36,3>0,2>3>0,4>2>3>0,1
2026,clock_36,3>0,4>3>0,1>4>3>0,1
2026,clock_36,3>0,4>3>0,3>4>3>0,4
2026,clock_36,3>0,6>3>0,0>6>3>0,1
2026,clock_36,3>0,6>3>0,3>6>3>0,1
2026,clock_36,3>0,6>3>0,,1
2026,clock_36,3>1,0>3>1,1>0>3>1,2
2026,clock_36,3>1,0>3>1,2>0>3>1,3
2026,clock_36,3>1,0>3>1,3>0>3>1,9
2026,clock_36,3>1,1>3>1,0>1>3>1,1
2026,clock_36,3>1,1>3>1,2>1>3>1,9
2026,clock_36,3>1,1>3>1,3>1>3>1,24
2026,clock_36,3>1,1>3>1,4>1>3>1,4
2026,clock_36,3>1,2>3>1,0>2>3>1,1
2026,clock_36,3>1,2>3>1,1>2>3>1,7
2026,clock_36,3>1,2>3>1,3>2>3>1,1
2026,clock_36,3>1,2>3>1,4>2>3>1,15
2026,clock_36,3>1,2>3>1,5>2>3>1,4
2026,clock_36,3>1,2>3>1,7>2>3>1,1
2026,clock_36,3>1,4>3>1,0>4>3>1,1
2026,clock_36,3>1,4>3>1,1>4>3>1,1
2026,clock_36,3>1,4>3>1,2>4>3>1,7
2026,clock_36,3>1,4>3>1,3>4>3>1,8
2026,clock_36,3>1,4>3>1,6>4>3>1,5
2026,clock_36,3>1,6>3>1,3>6>3>1,7
2026,clock_36,3>1,6>3>1,4>6>3>1,1
2026,clock_36,3>1,6>3>1,7>6>3>1,1
2026,clock_36,3>2,1>3>2,2>1>3>2,2
2026,clock_36,3>2,1>3>2,3>1>3>2,3
2026,clock_36,3>2,1>3>2,4>1>3>2,1
2026,clock_36,3>2,2>3>2,1>2>3>2,3
2026,clock_36,3>2,2>3>2,3>2>3>2,2
2026,clock_36,3>2,2>3>2,4>2>3>2,2
2026,clock_36,3>2,2>3>2,5>2>3>2,2
2026,clock_36,3>2,2>3>2,6>2>3>2,2
2026,clock_36,3>2,4>3>2,1>4>3>2,1
2026,clock_36,3>2,4>3>2,2>4>3>2,2
2026,clock_36,3>2,4>3>2,3>4>3>2,4
2026,clock_36,3>2,4>3>2,6>4>3>2,2
2026,clock_36,3>2,6>3>2,2>6>3>2,2
2026,clock_36,3>2,6>3>2,3>6>3>2,2
2026,clock_36,3>2,6>3>2,4>6>3>2,3
2026,clock_36,3>2,6>3>2,5>6>3>2,2
2026,clock_36,3>2,7>3>2,3>7>3>2,1
2026,clock_36,3>4,0>3>4,2>0>3>4,2
2026,clock_36,3>4,0>3>4,3>0>3>4,2
2026,clock_36,3>4,0>3>4,4>0>3>4,2
2026,clock_36,3>4,1>3>4,2>1>3>4,2
2026,clock_36,3>4,1>3>4,3>1>3>4,11
2026,clock_36,3>4,1>3>4,4>1>3>4,4
2026,clock_36,3>4,2>3>4,3>2>3>4,7
2026,clock_36,3>4,2>3>4,4>2>3>4,12
2026,clock_36,3>4,2>3>4,5>2>3>4,1
2026,clock_36,3>4,2>3>4,6>2>3>4,1
2026,clock_36,3>4,4>3>4,0>4>3>4,1
2026,clock_36,3>4,4>3>4,1>4>3>4,7
2026,clock_36,3>4,4>3>4,2>4>3>4,8
2026,clock_36,3>4,4>3>4,3>4>3>4,28
2026,clock_36,3>4,4>3>4,5>4>3>4,3
2026,clock_36,3>4,4>3>4,6>4>3>4,13
2026,clock_36,3>4,4>3>4,,1
2026,clock_36,3>4,5>3>4,2>5>3>4,1
2026,clock_36,3>4,6>3>4,2>6>3>4,2
2026,clock_36,3>4,6>3>4,3>6>3>4,11
2026,clock_36,3>4,6>3>4,4>6>3>4,7
2026,clock_36,3>4,6>3>4,,1
2026,clock_36,3>4,7>3>4,2>7>3>4,1
2026,clock_36,3>5,1>3>5,2>1>3>5,1
2026,clock_36,3>5,2>3>5,3>2>3>5,1
2026,clock_36,3>5,2>3>5,6>2>3>5,1
2026,clock_36,3>5,4>3>5,3>4>3>5,1
2026,clock_36,3>5,5>3>5,6>5>3>5,1
2026,clock_36,3>5,6>3>5,7>6>3>5,1
2026,clock_36,3>6,1>3>6,2>1>3>6,1
2026,clock_36,3>6,1>3>6,3>1>3>6,2
2026,clock_36,3>6,2>3>6,1>2>3>6,3
2026,clock_36,3>6,2>3>6,3>2>3>6,3
2026,clock_36,3>6,2>3>6,4>2>3>6,5
2026,clock_36,3>6,2>3>6,5>2>3>6,1
2026,clock_36,3>6,2>3>6,6>2>3>6,1
2026,clock_36,3>6,4>3>6,1>4>3>6,1
2026,clock_36,3>6,4>3>6,2>4>3>6,5
2026,clock_36,3>6,4>3>6,3>4>3>6,3
2026,clock_36,3>6,4>3>6,5>4>3>6,2
2026,clock_36,3>6,4>3>6,6>4>3>6,5
2026,clock_36,3>6,4>3>6,,1
2026,clock_36,3>6,5>3>6,4>5>3>6,1
2026,clock_36,3>6,6>3>6,2>6>3>6,2
2026,clock_36,3>6,6>3>6,3>6>3>6,10
2026,clock_36,3>6,6>3>6,4>6>3>6,6
2026,clock_36,3>6,6>3>6,5>6>3>6,8
2026,clock_36,3>6,6>3>6,,1
2026,clock_36,3>7,1>3>7,3>1>3>7,2
2026,clock_36,3>7,2>3>7,1>2>3>7,1
2026,clock_36,3>7,2>3>7,3>2>3>7,1
2026,clock_36,3>7,2>3>7,5>2>3>7,1
2026,clock_36,3>7,2>3>7,7>2>3>7,1
2026,clock_36,3>7,6>3>7,3>6>3>7,1
2026,clock_36,3>7,7>3>7,1>7>3>7,1
2026,clock_36,4>0,2>4>0,4>2>4>0,1
2026,clock_36,4>1,0>4>1,1>0>4>1,1
2026,clock_36,4>1,0>4>1,2>0>4>1,2
2026,clock_36,4>1,0>4>1,4>0>4>1,1
2026,clock_36,4>1,1>4>1,0>1>4>1,2
2026,clock_36,4>1,1>4>1,2>1>4>1,9
2026,clock_36,4>1,1>4>1,3>1>4>1,5
2026,clock_36,4>1,1>4>1,4>1>4>1,4
2026,clock_36,4>1,2>4>1,1>2>4>1,4
2026,clock_36,4>1,2>4>1,3>2>4>1,2
2026,clock_36,4>1,2>4>1,4>2>4>1,6
2026,clock_36,4>1,2>4>1,5>2>4>1,1
2026,clock_36,4>1,3>4>1,0>3>4>1,1
2026,clock_36,4>1,3>4>1,1>3>4>1,2
2026,clock_36,4>1,3>4>1,2>3>4>1,1
2026,clock_36,4>1,3>4>1,4>3>4>1,5
2026,clock_36,4>1,3>4>1,6>3>4>1,1
2026,clock_36,4>1,5>4>1,2>5>4>1,1
2026,clock_36,4>1,5>4>1,4>5>4>1,1
2026,clock_36,4>1,6>4>1,3>6>4>1,1
2026,clock_36,4>2,0>4>2,1>0>4>2,2
2026,clock_36,4>2,0>4>2,2>0>4>2,1
2026,clock_36,4>2,0>4>2,3>0>4>2,2
2026,clock_36,4>2,0>4>2,4>0>4>2,1
2026,clock_36,4>2,1>4>2,0>1>4>2,2
2026,clock_36,4>2,1>4>2,2>1>4>2,4
2026,clock_36,4>2,1>4>2,3>1>4>2,10
2026,clock_36,4>2,1>4>2,4>1>4>2,5
2026,clock_36,4>2,2>4>2,1>2>4>2,6
2026,clock_36,4>2,2>4>2,3>2>4>2,2
2026,clock_36,4>2,2>4>2,4>2>4>2,13
2026,clock_36,4>2,2>4>2,6>2>4>2,1
2026,clock_36,4>2,3>4>2,1>3>4>2,6
2026,clock_36,4>2,3>4>2,2>3>4>2,12
2026,clock_36,4>2,3>4>2,4>3>4>2,5
2026,clock_36,4>2,3>4>2,6>3>4>2,9
2026,clock_36,4>2,5>4>2,2>5>4>2,1
2026,clock_36,4>2,5>4>2,3>5>4>2,1
2026,clock_36,4>2,5>4>2,4>5>4>2,1
2026,clock_36,4>2,5>4>2,6>5>4>2,1
2026,clock_36,4>2,6>4>2,2>6>4>2,2
2026,clock_36,4>2,6>4>2,3>6>4>2,2
2026,clock_36,4>2,6>4>2,4>6>4>2,1
2026,clock_36,4>2,6>4>2,5>6>4>2,1
2026,clock_36,4>3,0>4>3,3>0>4>3,1
2026,clock_36,4>3,1>4>3,2>1>4>3,7
2026,clock_36,4>3,1>4>3,3>1>4>3,10
2026,clock_36,4>3,1>4>3,4>1>4>3,10
2026,clock_36,4>3,2>4>3,1>2>4>3,5
2026,clock_36,4>3,2>4>3,3>2>4>3,5
2026,clock_36,4>3,2>4>3,4>2>4>3,22
2026,clock_36,4>3,2>4>3,5>2>4>3,1
2026,clock_36,4>3,3>4>3,0>3>4>3,2
2026,clock_36,4>3,3>4>3,1>3>4>3,7
2026,clock_36,4>3,3>4>3,2>3>4>3,12
2026,clock_36,4>3,3>4>3,4>3>4>3,28
2026,clock_36,4>3,3>4>3,6>3>4>3,14
2026,clock_36,4>3,5>4>3,1>5>4>3,1
2026,clock_36,4>3,5>4>3,4>5>4>3,5
2026,clock_36,4>3,5>4>3,6>5>4>3,1
2026,clock_36,4>3,6>4>3,3>6>4>3,3
2026,clock_36,4>3,6>4>3,4>6>4>3,7
2026,clock_36,4>3,6>4>3,5>6>4>3,2
2026,clock_36,4>3,6>4>3,,1
2026,clock_36,4>3,,,1
2026,clock_36,4>5,1>4>5,2>1>4>5,1
2026,clock_36,4>5,1>4>5,4>1>4>5,1
2026,clock_36,4>5,2>4>5,1>2>4>5,1
2026,clock_36,4>5,2>4>5,4>2>4>5,2
2026,clock_36,4>5,2>4>5,5>2>4>5,2
2026,clock_36,4>5,2>4>5,6>2>4>5,1
2026,clock_36,4>5,3>4>5,1>3>4>5,1
2026,clock_36,4>5,3>4>5,4>3>4>5,2
2026,clock_36,4>5,5>4>5,2>5>4>5,1
2026,clock_36,4>5,5>4>5,4>5>4>5,1
2026,clock_36,4>5,5>4>5,6>5>4>5,2
2026,clock_36,4>5,6>4>5,5>6>4>5,2
2026,clock_36,4>5,6>4>5,,2
2026,clock_36,4>6,1>4>6,4>1>4>6,1
2026,clock_36,4>6,2>4>6,5>2>4>6,1
2026,clock_36,4>6,3>4>6,1>3>4>6,1
2026,clock_36,4>6,3>4>6,2>3>4>6,1
2026,clock_36,4>6,5>4>6,2>5>4>6,1
2026,clock_36,4>6,6>4>6,4>6>4>6,5
2026,clock_36,4>6,6>4>6,5>6>4>6,2
2026,clock_36,4>6,6>4>6,,1
2026,clock_36,4>6,,,1
2026,clock_36,4>7,2>4>7,4>2>4>7,2
2026,clock_36,4>7,3>4>7,5>3>4>7,1
2026,clock_36,4>7,3>4>7,6>3>4>7,1
2026,clock_36,5>1,2>5>1,4>2>5>1,1
2026,clock_36,5>1,3>5>1,4>3>5>1,1
2026,clock_36,5>1,4>5>1,2>4>5>1,2
2026,clock_36,5>2,1>5>2,4>1>5>2,1
2026,clock_36,5>2,2>5>2,1>2>5>2,1
2026,clock_36,5>2,2>5>2,4>2>5>2,1
2026,clock_36,5>2,2>5>2,5>2>5>2,8
2026,clock_36,5>2,2>5>2,7>2>5>2,2
2026,clock_36,5>2,3>5>2,5>3>5>2,1
2026,clock_36,5>2,3>5>2,6>3>5>2,2
2026,clock_36,5>2,4>5>2,1>4>5>2,2
2026,clock_36,5>2,4>5>2,2>4>5>2,3
2026,clock_36,5>2,4>5>2,3>4>5>2,2
2026,clock_36,5>2,4>5>2,5>4>5>2,4
2026,clock_36,5>2,4>5>2,6>4>5>2,2
2026,clock_36,5>2,6>5>2,1>6>5>2,1
2026,clock_36,5>2,6>5>2,2>6>5>2,1
2026,clock_36,5>2,6>5>2,3>6>5>2,2
2026,clock_36,5>2,6>5>2,5>6>5>2,5
2026,clock_36,5>2,6>5>2,7>6>5>2,1
2026,clock_36,5>2,7>5>2,2>7>5>2,2
2026,clock_36,5>2,7>5>2,4>7>5>2,1
2026,clock_36,5>2,7>5>2,5>7>5>2,4
2026,clock_36,5>3,3>5>3,6>3>5>3,2
2026,clock_36,5>3,4>5>3,2>4>5>3,1
2026,clock_36,5>3,4>5>3,3>4>5>3,1
2026,clock_36,5>3,4>5>3,,1
2026,clock_36,5>3,6>5>3,2>6>5>3,1
2026,clock_36,5>3,6>5>3,4>6>5>3,1
2026,clock_36,5>3,6>5>3,5>6>5>3,1
2026,clock_36,5>3,6>5>3,,1
2026,clock_36,5>4,1>5>4,4>1>5>4,1
2026,clock_36,5>4,2>5>4,4>2>5>4,2
2026,clock_36,5>4,4>5>4,0>4>5>4,1
2026,clock_36,5>4,4>5>4,2>4>5>4,3
2026,clock_36,5>4,4>5>4,3>4>5>4,2
2026,clock_36,5>4,4>5>4,5>4>5>4,2
2026,clock_36,5>4,6>5>4,5>6>5>4,3
2026,clock_36,5>6,2>5>6,4>2>5>6,1
2026,clock_36,5>6,2>5>6,5>2>5>6,14
2026,clock_36,5>6,2>5>6,6>2>5>6,1
2026,clock_36,5>6,3>5>6,1>3>5>6,1
2026,clock_36,5>6,4>5>6,1>4>5>6,1
2026,clock_36,5>6,4>5>6,2>4>5>6,1
2026,clock_36,5>6,4>5>6,5>4>5>6,4
2026,clock_36,5>6,4>5>6,6>4>5>6,3
2026,clock_36,5>6,4>5>6,,1
2026,clock_36,5>6,6>5>6,2>6>5>6,2
2026,clock_36,5>6,6>5>6,3>6>5>6,2
2026,clock_36,5>6,6>5>6,4>6>5>6,1
2026,clock_36,5>6,6>5>6,5>6>5>6,31
2026,clock_36,5>6,6>5>6,7>6>5>6,5
2026,clock_36,5>6,6>5>6,,9
2026,clock_36,5>6,7>5>6,2>7>5>6,1
2026,clock_36,5>6,7>5>6,3>7>5>6,1
2026,clock_36,5>6,7>5>6,4>7>5>6,1
2026,clock_36,5>6,7>5>6,5>7>5>6,8
2026,clock_36,5>6,7>5>6,6>7>5>6,5
2026,clock_36,5>6,7>5>6,,1
2026,clock_36,5>6,,,2
2026,clock_36,5>7,2>5>7,5>2>5>7,1
2026,clock_36,5>7,2>5>7,7>2>5>7,1
2026,clock_36,5>7,3>5>7,6>3>5>7,1
2026,clock_36,5>7,4>5>7,3>4>5>7,1
2026,clock_36,5>7,6>5>7,7>6>5>7,1
2026,clock_36,5>7,6>5>7,,1
2026,clock_36,5>7,7>5>7,2>7>5>7,1
2026,clock_36,5>7,7>5>7,5>7>5>7,14
2026,clock_36,5>7,7>5>7,6>7>5>7,2
2026,clock_36,5>7,7>5>7,,14
2026,clock_36,6>1,2>6>1,5>2>6>1,1
2026,clock_36,6>1,5>6>1,6>5>6>1,1
2026,clock_36,6>2,2>6>2,6>2>6>2,1
2026,clock_36,6>2,3>6>2,6>3>6>2,2
2026,clock_36,6>2,5>6>2,2>5>6>2,1
2026,clock_36,6>2,5>6>2,4>5>6>2,1
2026,clock_36,6>2,5>6>2,6>5>6>2,3
2026,clock_36,6>2,5>6>2,7>5>6>2,2
2026,clock_36,6>2,7>6>2,6>7>6>2,3
2026,clock_36,6>3,0>6>3,6>0>6>3,1
2026,clock_36,6>3,1>6>3,3>1>6>3,1
2026,clock_36,6>3,2>6>3,1>2>6>3,1
2026,clock_36,6>3,2>6>3,4>2>6>3,2
2026,clock_36,6>3,2>6>3,5>2>6>3,1
2026,clock_36,6>3,2>6>3,6>2>6>3,2
2026,clock_36,6>3,3>6>3,0>3>6>3,1
2026,clock_36,6>3,3>6>3,1>3>6>3,5
2026,clock_36,6>3,3>6>3,2>3>6>3,16
2026,clock_36,6>3,3>6>3,4>3>6>3,18
2026,clock_36,6>3,3>6>3,5>3>6>3,1
2026,clock_36,6>3,3>6>3,6>3>6>3,22
2026,clock_36,6>3,4>6>3,1>4>6>3,1
2026,clock_36,6>3,4>6>3,2>4>6>3,4
2026,clock_36,6>3,4>6>3,3>4>6>3,1
2026,clock_36,6>3,4>6>3,5>4>6>3,5
2026,clock_36,6>3,4>6>3,6>4>6>3,3
2026,clock_36,6>3,4>6>3,,3
2026,clock_36,6>3,5>6>3,2>5>6>3,3
2026,clock_36,6>3,5>6>3,4>5>6>3,2
2026,clock_36,6>3,5>6>3,6>5>6>3,6
2026,clock_36,6>3,7>6>3,2>7>6>3,1
2026,clock_36,6>3,7>6>3,3>7>6>3,1
2026,clock_36,6>3,7>6>3,6>7>6>3,1
2026,clock_36,6>4,2>6>4,5>2>6>4,1
2026,clock_36,6>4,3>6>4,2>3>6>4,1
2026,clock_36,6>4,3>6>4,4>3>6>4,2
2026,clock_36,6>4,3>6>4,6>3>6>4,6
2026,clock_36,6>4,4>6>4,2>4>6>4,1
2026,clock_36,6>4,4>6>4,5>4>6>4,2
2026,clock_36,6>4,4>6>4,6>4>6>4,4
2026,clock_36,6>4,4>6>4,,2
2026,clock_36,6>4,5>6>4,6>5>6>4,2
2026,clock_36,6>4,5>6>4,7>5>6>4,2
2026,clock_36,6>4,5>6>4,,1
2026,clock_36,6>4,,,1
2026,clock_36,6>5,2>6>5,5>2>6>5,5
2026,clock_36,6>5,3>6>5,2>3>6>5,1
2026,clock_36,6>5,3>6>5,6>3>6>5,2
2026,clock_36,6>5,4>6>5,6>4>6>5,1
2026,clock_36,6>5,5>6>5,2>5>6>5,5
2026,clock_36,6>5,5>6>5,4>5>6>5,3
2026,clock_36,6>5,5>6>5,6>5>6>5,24
2026,clock_36,6>5,5>6>5,7>5>6>5,17
2026,clock_36,6>5,5>6>5,,5
2026,clock_36,6>5,7>6>5,5>7>6>5,8
2026,clock_36,6>5,7>6>5,6>7>6>5,5
2026,clock_36,6>5,7>6>5,,4
2026,clock_36,6>5,,,1
2026,clock_36,6>7,5>6>7,2>5>6>7,1
2026,clock_36,6>7,5>6>7,7>5>6>7,1
2026,clock_36,6>7,7>6>7,3>7>6>7,1
2026,clock_36,6>7,7>6>7,5>7>6>7,1
2026,clock_36,6>7,7>6>7,6>7>6>7,4
2026,clock_36,6>7,7>6>7,,1
2026,clock_36,7>0,3>7>0,2>3>7>0,1
2026,clock_36,7>1,0>7>1,3>0>7>1,1
2026,clock_36,7>1,4>7>1,1>4>7>1,1
2026,clock_36,7>2,1>7>2,4>1>7>2,1
2026,clock_36,7>2,2>7>2,1>2>7>2,2
2026,clock_36,7>2,2>7>2,7>2>7>2,1
2026,clock_36,7>2,3>7>2,1>3>7>2,2
2026,clock_36,7>3,1>7>3,2>1>7>3,1
2026,clock_36,7>3,1>7>3,3>1>7>3,1
2026,clock_36,7>3,2>7>3,5>2>7>3,1
2026,clock_36,7>3,3>7>3,1>3>7>3,1
2026,clock_36,7>3,3>7>3,2>3>7>3,1
2026,clock_36,7>3,3>7>3,4>3>7>3,1
2026,clock_36,7>3,6>7>3,1>6>7>3,1
2026,clock_36,7>4,3>7>4,2>3>7>4,1
2026,clock_36,7>5,1>7>5,2>1>7>5,1
2026,clock_36,7>5,2>7>5,5>2>7>5,2
2026,clock_36,7>5,2>7>5,7>2>7>5,1
2026,clock_36,7>5,3>7>5,2>3>7>5,1
2026,clock_36,7>5,4>7>5,1>4>7>5,1
2026,clock_36,7>5,4>7>5,2>4>7>5,1
2026,clock_36,7>5,4>7>5,5>4>7>5,1
2026,clock_36,7>5,4>7>5,6>4>7>5,1
2026,clock_36,7>5,5>7>5,2>5>7>5,3
2026,clock_36,7>5,5>7>5,4>5>7>5,1
2026,clock_36,7>5,5>7>5,6>5>7>5,7
2026,clock_36,7>5,5>7>5,7>5>7>5,35
2026,clock_36,7>5,5>7>5,,3
2026,clock_36,7>5,6>7>5,5>6>7>5,2
2026,clock_36,7>5,6>7>5,7>6>7>5,3
2026,clock_36,7>5,6>7>5,,1
2026,clock_36,7>5,,,10
2026,clock_36,7>6,4>7>6,5>4>7>6,1
2026,clock_36,7>6,5>7>6,2>5>7>6,1
2026,clock_36,7>6,5>7>6,4>5>7>6,1
2026,clock_36,7>6,5>7>6,7>5>7>6,6
2026,clock_36,7>6,6>7>6,2>6>7>6,1
2026,clock_36,7>6,6>7>6,3>6>7>6,1
2026,clock_36,7>6,6>7>6,5>6>7>6,7
2026,clock_36,7>6,6>7>6,7>6>7>6,4
2026,clock_36,,,,23
