signature_id,direction,dimension,value,rows,total_net_bps,mean_net_bps
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,month,2025-04,6,-1637.2882078,-272.881367966
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,month,2025-05,23,-770.425092041,-33.4967431322
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,month,2025-06,27,1409.87600539,52.2176298293
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,month,2025-07,13,522.840992657,40.2185378967
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,month,2025-08,8,-200.864758008,-25.108094751
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,month,2025-09,7,-710.867902937,-101.552557562
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,month,2025-10,18,503.97102155,27.9983900861
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,month,2025-11,7,130.201065691,18.6001522415
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,month,2025-12,4,218.54827284,54.6370682099
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,month,2026-01,4,1127.44986532,281.862466329
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,month,2026-02,5,961.056432555,192.211286511
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,month,2026-03,18,551.374870114,30.6319372286
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,month,2026-04,8,-293.46462007,-36.6830775087
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,month,2026-05,7,658.67822658,94.0968895115
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,month,2026-06,3,-593.894705396,-197.964901799
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,parent_loop_family,nan,361,8711.81225907,24.1324439309
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,parent_loop_family,transition_length_2,33,2559.91970861,77.5733245035
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,period,2024,169,12354.3241538,73.102509786
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,period,2025,180,-3493.79225525,-19.4099569736
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,period,2026,45,2411.2000691,53.5822237578
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-01-19,2,-158.417323747,-79.2086618733
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-01-30,2,330.531083382,165.265541691
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-02-01,1,-286.554903559,-286.554903559
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-02-12,1,-522.609436274,-522.609436274
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-02-13,1,-158.483569066,-158.483569066
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-02-14,1,426.516219457,426.516219457
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-02-15,1,-276.159729551,-276.159729551
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-02-16,1,254.539198723,254.539198723
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-02-20,2,626.180185852,313.090092926
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-02-22,1,254.071588367,254.071588367
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-02-23,1,990.80668822,990.80668822
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-02-27,1,-58.2382189239,-58.2382189239
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-02-28,1,-116.316454429,-116.316454429
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-02-29,1,-76.1616319623,-76.1616319623
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-03-01,3,336.215977002,112.071992334
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-03-08,2,-1111.25808725,-555.629043623
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-03-20,1,173.5963777,173.5963777
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-05-16,1,208.380385511,208.380385511
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-05-17,1,176.177934694,176.177934694
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-05-20,2,502.477247802,251.238623901
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-05-21,1,-212.228830994,-212.228830994
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-05-29,3,1712.53467608,570.844892028
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-05-30,1,331.641245048,331.641245048
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-05-31,1,-62.3241664639,-62.3241664639
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-06-05,1,-153.678177434,-153.678177434
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-06-12,1,134.035239715,134.035239715
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-06-13,1,249.066617321,249.066617321
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-06-14,1,632.303575261,632.303575261
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-06-18,1,-5.64649504976,-5.64649504976
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-06-21,1,45.7084493965,45.7084493965
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-06-24,1,266.386554468,266.386554468
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-06-26,3,-1679.43648325,-559.812161083
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-07-26,1,1059.76744186,1059.76744186
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-08-01,1,27.1557340618,27.1557340618
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-08-05,1,482.642984828,482.642984828
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-08-08,1,374.230384615,374.230384615
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-08-09,1,-165.519621523,-165.519621523
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-08-15,1,868.274640585,868.274640585
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-08-16,2,289.694644911,144.847322456
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-08-19,1,265.765451929,265.765451929
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-08-20,2,140.580220596,70.2901102979
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-08-23,1,9.12860562474,9.12860562474
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-08-28,3,660.203371212,220.067790404
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-08-29,1,-45.8357480667,-45.8357480667
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-08-30,1,160.397111913,160.397111913
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-09-05,1,-349.57943067,-349.57943067
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-09-09,1,322.363944036,322.363944036
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-09-10,1,-377.705835332,-377.705835332
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-09-17,1,-244.010546562,-244.010546562
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-09-19,1,111.583181495,111.583181495
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-09-25,1,-206.319066581,-206.319066581
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-10-03,2,364.205159674,182.102579837
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-10-04,1,65.8994744867,65.8994744867
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-10-07,1,219.072794457,219.072794457
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-10-10,2,-121.729977599,-60.8649887994
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-10-14,2,-856.797191896,-428.398595948
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-10-15,1,217.028012532,217.028012532
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-10-17,2,-123.9350454,-61.9675226998
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-10-18,1,254.317413496,254.317413496
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-10-24,1,-454.045132295,-454.045132295
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-10-28,1,104.934253722,104.934253722
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-10-29,1,135.660962335,135.660962335
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-10-30,2,-448.02204424,-224.01102212
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-11-01,1,-434.487570442,-434.487570442
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-11-04,1,-204.500194332,-204.500194332
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-11-05,4,277.250644712,69.3126611781
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-11-06,2,426.923320518,213.461660259
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-11-07,1,-193.241975277,-193.241975277
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-11-08,3,66.3029178727,22.1009726242
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-11-11,2,49.3444811808,24.6722405904
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-11-12,1,-332.573707938,-332.573707938
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-11-13,1,-261.238419809,-261.238419809
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-11-14,4,-1291.62373777,-322.905934443
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-11-15,1,316.178440266,316.178440266
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-11-18,2,1232.2765075,616.138253751
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-11-19,1,-235.691167374,-235.691167374
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-11-20,1,-508.213877732,-508.213877732
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-11-21,6,4354.97269974,725.82878329
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-11-22,3,1453.35052122,484.450173741
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-11-25,3,92.4262403835,30.8087467945
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-11-26,4,93.0935927645,23.2733981911
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-11-27,3,1247.98899073,415.996330243
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-11-29,1,-308.918142227,-308.918142227
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-12-02,1,-337.403613207,-337.403613207
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-12-03,1,-632.732928645,-632.732928645
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-12-04,5,524.136074277,104.827214855
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-12-05,1,-30.3575334899,-30.3575334899
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-12-06,2,-887.146207579,-443.573103789
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-12-09,4,-113.192751806,-28.2981879515
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-12-10,1,510.476442457,510.476442457
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-12-11,3,731.323562178,243.774520726
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-12-12,2,-735.125219407,-367.562609703
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-12-13,2,859.866448824,429.933224412
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-12-16,1,-135.799009784,-135.799009784
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-12-18,4,1482.9492981,370.737324524
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-12-19,5,-1316.49227083,-263.298454167
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-12-20,1,90.8336300234,90.8336300234
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-12-24,2,-343.579276765,-171.789638382
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-12-27,4,650.912309223,162.728077306
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-12-30,1,1305.22367356,1305.22367356
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2024-12-31,1,-622.249921538,-622.249921538
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2025-01-02,2,666.064090915,333.032045457
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2025-01-03,4,814.816424796,203.704106199
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2025-01-06,1,-759.516924565,-759.516924565
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2025-01-07,1,174.800856531,174.800856531
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2025-01-08,3,561.898870863,187.299623621
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2025-01-13,4,369.24743663,92.3118591575
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2025-01-14,3,41.6897719712,13.8965906571
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2025-01-15,1,-541.197391433,-541.197391433
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2025-01-16,3,714.789785873,238.263261958
long__current_state__7.0__return_6_cross_sectional_rank_bin__bottom_20__94d347cbfd,LONG,session,2025-01-17,2,-309.058250522,-154.529125261
